Chart,Question,Id
adult_mv.png,Discarding variables gender and occupation would be better than discarding all the records with missing values for those variables.,759
adult_mv.png,Discarding variables capital-gain and occupation would be better than discarding all the records with missing values for those variables.,760
adult_mv.png,Discarding variables capital-loss and occupation would be better than discarding all the records with missing values for those variables.,761
adult_mv.png,Discarding variables hours-per-week and occupation would be better than discarding all the records with missing values for those variables.,762
adult_mv.png,Discarding variables age and relationship would be better than discarding all the records with missing values for those variables.,763
adult_mv.png,Discarding variables workclass and relationship would be better than discarding all the records with missing values for those variables.,764
adult_mv.png,Discarding variables fnlwgt and relationship would be better than discarding all the records with missing values for those variables.,765
adult_mv.png,Discarding variables education and relationship would be better than discarding all the records with missing values for those variables.,766
adult_mv.png,Discarding variables educational-num and relationship would be better than discarding all the records with missing values for those variables.,767
adult_mv.png,Discarding variables marital-status and relationship would be better than discarding all the records with missing values for those variables.,768
adult_mv.png,Discarding variables occupation and relationship would be better than discarding all the records with missing values for those variables.,769
adult_mv.png,Discarding variables race and relationship would be better than discarding all the records with missing values for those variables.,770
adult_mv.png,Discarding variables gender and relationship would be better than discarding all the records with missing values for those variables.,771
adult_mv.png,Discarding variables capital-gain and relationship would be better than discarding all the records with missing values for those variables.,772
