Question;Charts
It is possible to state that OD280-OD315 of diluted wines is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Hue is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Color intensity is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Proanthocyanins is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Nonflavanoid phenols is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Flavanoids is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Total phenols is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Alcalinity of ash is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Ash is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Malic acid is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Alcohol is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Class is the second most discriminative variable regarding the class.;[Decision tree]
It is possible to state that OD280-OD315 of diluted wines is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Hue is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Color intensity is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Proanthocyanins is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Nonflavanoid phenols is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Flavanoids is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Total phenols is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Alcalinity of ash is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Ash is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Malic acid is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Alcohol is the first most discriminative variable regarding the class.;[Decision tree]
It is possible to state that Class is the first most discriminative variable regarding the class.;[Decision tree]
Variable OD280-OD315 of diluted wines is one of the most relevant variables.;[Decision tree]
Variable Hue is one of the most relevant variables.;[Decision tree]
Variable Color intensity is one of the most relevant variables.;[Decision tree]
Variable Proanthocyanins is one of the most relevant variables.;[Decision tree]
Variable Nonflavanoid phenols is one of the most relevant variables.;[Decision tree]
Variable Flavanoids is one of the most relevant variables.;[Decision tree]
Variable Total phenols is one of the most relevant variables.;[Decision tree]
Variable Alcalinity of ash is one of the most relevant variables.;[Decision tree]
Variable Ash is one of the most relevant variables.;[Decision tree]
Variable Malic acid is one of the most relevant variables.;[Decision tree]
Variable Alcohol is one of the most relevant variables.;[Decision tree]
Variable Class is one of the most relevant variables.;[Decision tree]
Variable OD280-OD315 of diluted wines seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Hue seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Color intensity seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Proanthocyanins seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Nonflavanoid phenols seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Flavanoids seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Total phenols seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Alcalinity of ash seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Ash seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Malic acid seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Alcohol seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Class seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variables Hue and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Color intensity and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Proanthocyanins and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Nonflavanoid phenols and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Flavanoids and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Total phenols and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Alcalinity of ash and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Ash and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Malic acid and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Alcohol and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Class and OD280-OD315 of diluted wines seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables OD280-OD315 of diluted wines and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Color intensity and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Proanthocyanins and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Nonflavanoid phenols and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Flavanoids and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Total phenols and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Alcalinity of ash and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Ash and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Malic acid and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Alcohol and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Class and Hue seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables OD280-OD315 of diluted wines and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Hue and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Proanthocyanins and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Nonflavanoid phenols and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Flavanoids and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Total phenols and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Alcalinity of ash and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Ash and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Malic acid and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Alcohol and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Class and Color intensity seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables OD280-OD315 of diluted wines and Proanthocyanins seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Hue and Proanthocyanins seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Color intensity and Proanthocyanins seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
