Id,Chart,Question,Answer
1032,loan_data_decision_tree.png,"Considering that A=True<=>[Loan_Amount_Term <= 420.0] and B=True<=>[ApplicantIncome <= 1519.0], it is possible to state that KNN algorithm classifies (not A, B) as N for any k ≤ 204.",F
1033,loan_data_decision_tree.png,"Considering that A=True<=>[Loan_Amount_Term <= 420.0] and B=True<=>[ApplicantIncome <= 1519.0], it is possible to state that Naive Bayes algorithm classifies (not A, not B), as N.",T
1034,loan_data_overfitting_mlp.png,We are able to identify the existence of overfitting for MLP models trained longer than 300 episodes.,F
1035,loan_data_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 502 estimators.,T
1036,loan_data_overfitting_rf.png,"Results for Random Forests identified as 2, may be explained by its estimators being in underfitting.",F
1037,loan_data_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,T
1038,loan_data_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 1502 estimators.,F
1039,loan_data_overfitting_knn.png,KNN is in overfitting for k larger than 13.,F
1040,loan_data_overfitting_knn.png,KNN with 7 neighbour is in overfitting.,T
1041,loan_data_overfitting_knn.png,KNN with more than 15 neighbours is in overfitting.,F
1042,loan_data_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 5 neighbors.,T
1043,loan_data_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 16 nodes of depth is in overfitting.",F
1044,loan_data_overfitting_decision_tree.png,The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 5.,F
1045,loan_data_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 10.,F
1046,loan_data_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 3 nodes of depth.,F
1047,loan_data_overfitting_dt_acc_rec.png,The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.,F
1048,loan_data_pca.png,The first 2 principal components are enough for explaining half the data variance.,T
1049,loan_data_pca.png,Using the first 2 principal components would imply an error between 10 and 20%.,F
1050,loan_data_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 2.,F
1051,loan_data_correlation_heatmap.png,One of the variables CoapplicantIncome or ApplicantIncome can be discarded without losing information.,F
1052,loan_data_correlation_heatmap.png,The variable CoapplicantIncome can be discarded without risking losing information.,F
1053,loan_data_correlation_heatmap.png,Considering that the target variable is LoanAmount we can say that variables ApplicantIncome and LoanAmount seem to be useful for classification tasks.,F
1054,loan_data_correlation_heatmap.png,Variables Loan_Amount_Term and CoapplicantIncome are redundant.,F
1055,loan_data_correlation_heatmap.png,"Considering that the target variable is LoanAmount we can say that from the correlation analysis alone, it is clear that there are relevant variables.",F
1056,loan_data_correlation_heatmap.png,Considering that the target variable is LoanAmount we can say that variable ApplicantIncome seems to be relevant for the majority of mining tasks.,F
1057,loan_data_correlation_heatmap.png,Considering that the target variable is LoanAmount we can say that variables CoapplicantIncome and ApplicantIncome seem to be useful for classification tasks.,F
1058,loan_data_correlation_heatmap.png,"Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.",T
1059,loan_data_correlation_heatmap.png,Removing variable LoanAmount might improve the training of decision trees .,F
1060,loan_data_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable CoapplicantIncome previously than variable Loan_Amount_Term.,F
1061,loan_data_boxplots.png,Variable Loan_Amount_Term is balanced.,F
1062,loan_data_boxplots.png,Those boxplots show that the data is not normalized.,T
1063,loan_data_boxplots.png,"It is clear that variable Loan_Amount_Term shows some outliers, but we can’t be sure of the same for variable ApplicantIncome.",F
1064,loan_data_boxplots.png,Outliers seem to be a problem in the dataset.,T
1065,loan_data_boxplots.png,Variable ApplicantIncome shows a high number of outlier values.,T
1066,loan_data_boxplots.png,Variable Loan_Amount_Term doesn’t have any outliers.,F
1067,loan_data_boxplots.png,Variable ApplicantIncome presents some outliers.,T
1068,loan_data_boxplots.png,At least 50% of the variables present outliers.,T
1069,loan_data_boxplots.png,The boxplots presented show a large number of outliers for most of the numeric variables.,F
1070,loan_data_boxplots.png,The existence of outliers is one of the problems to tackle in this dataset.,T
1071,loan_data_boxplots.png,"A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.",T
1072,loan_data_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",F
1073,loan_data_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
1074,loan_data_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,T
1075,loan_data_histograms_symbolic.png,All variables should be dealt with as numeric.,F
1076,loan_data_histograms_symbolic.png,The variable Credit_History can be seen as ordinal.,T
1077,loan_data_histograms_symbolic.png,The variable Married can be seen as ordinal without losing information.,T
1078,loan_data_histograms_symbolic.png,"Considering the common semantics for Credit_History and Dependents variables, dummification if applied would increase the risk of facing the curse of dimensionality.",F
1079,loan_data_histograms_symbolic.png,"Considering the common semantics for Property_Area variable, dummification would be the most adequate encoding.",T
1080,loan_data_histograms_symbolic.png,The variable Dependents can be coded as ordinal without losing information.,T
1081,loan_data_histograms_symbolic.png,Feature generation based on variable Dependents seems to be promising.,F
1082,loan_data_histograms_symbolic.png,"Feature generation based on the use of variable Self_Employed wouldn’t be useful, but the use of Dependents seems to be promising.",F
1083,loan_data_histograms_symbolic.png,"Given the usual semantics of Education variable, dummification would have been a better codification.",F
1084,loan_data_histograms_symbolic.png,"Not knowing the semantics of Dependents variable, dummification could have been a more adequate codification.",F
1085,loan_data_mv.png,"Considering that the dataset has 500 records, discarding variable Gender would be better than discarding all the records with missing values for that variable.",F
1086,loan_data_mv.png,"Considering that the dataset has 1175 records, dropping all records with missing values would be better than to drop the variables with missing values.",T
1087,loan_data_mv.png,"Considering that the dataset has 500 records, dropping all rows with missing values can lead to a dataset with less than 25% of the original data.",F
1088,loan_data_mv.png,There is no reason to believe that discarding records showing missing values is safer than discarding the corresponding variables in this case.,T
1089,loan_data_mv.png,"Considering that the dataset has 60 records, it is better to drop the variable Self_Employed than removing all records with missing values.",T
1090,loan_data_class_histogram.png,Balancing this dataset would be mandatory to improve the results.,T
1091,loan_data_nr_records_nr_variables.png,"Given the number of records and that some variables are symbolic, we might be facing the curse of dimensionality.",F
1092,loan_data_nr_records_nr_variables.png,We face the curse of dimensionality when training a classifier with this dataset.,F
1093,loan_data_histograms_numeric.png,All variables should be dealt with as date.,F
1094,loan_data_histograms_numeric.png,The variable Loan_Amount_Term can be seen as ordinal.,F
1095,loan_data_histograms_numeric.png,The variable CoapplicantIncome can be seen as ordinal without losing information.,F
