Id;Chart;Question;Answer
872;loan_data_histograms_numeric.png;Feature generation based on variable LoanAmount seems to be promising.;F
873;loan_data_histograms_numeric.png;Feature generation based on the use of variable CoapplicantIncome wouldn’t be useful, but the use of ApplicantIncome seems to be promising.;F
874;loan_data_histograms_numeric.png;Given the usual semantics of ApplicantIncome variable, dummification would have been a better codification.;F
875;loan_data_histograms_numeric.png;Not knowing the semantics of Loan_Amount_Term variable, dummification could have been a more adequate codification.;F
876;Dry_Bean_Dataset_decision_tree.png;The variable Area discriminates between the target values, as shown in the decision tree.;T
877;Dry_Bean_Dataset_decision_tree.png;Variable AspectRation is one of the most relevant variables.;T
878;Dry_Bean_Dataset_decision_tree.png;A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 6%.;F
879;Dry_Bean_Dataset_decision_tree.png;Considering that A=True<=>[Area <= 39172.5] and B=True<=>[AspectRation <= 1.86], it is possible to state that KNN algorithm classifies (not A, not B) as SEKER for any k ≤ 1284.;F
880;Dry_Bean_Dataset_decision_tree.png;Considering that A=True<=>[Area <= 39172.5] and B=True<=>[AspectRation <= 1.86], the Decision Tree presented classifies (not A, B) as BOMBAY.;F
881;Dry_Bean_Dataset_decision_tree.png;Considering that A=True<=>[Area <= 39172.5] and B=True<=>[AspectRation <= 1.86], it is possible to state that KNN algorithm classifies (A,B) as DERMASON for any k ≤ 2501.;F
882;Dry_Bean_Dataset_overfitting_mlp.png;We are able to identify the existence of overfitting for MLP models trained longer than 700 episodes.;F
883;Dry_Bean_Dataset_overfitting_gb.png;We are able to identify the existence of overfitting for gradient boosting models with more than 1502 estimators.;F
884;Dry_Bean_Dataset_overfitting_rf.png;Results for Random Forests identified as 3, may be explained by its estimators being in underfitting.;F
885;Dry_Bean_Dataset_overfitting_rf.png;The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;F
886;Dry_Bean_Dataset_overfitting_rf.png;We are able to identify the existence of overfitting for random forest models with more than 1502 estimators.;F
887;Dry_Bean_Dataset_overfitting_knn.png;KNN is in overfitting for k larger than 17.;F
888;Dry_Bean_Dataset_overfitting_knn.png;KNN with 5 neighbour is in overfitting.;F
889;Dry_Bean_Dataset_overfitting_knn.png;KNN with more than 15 neighbours is in overfitting.;F
890;Dry_Bean_Dataset_overfitting_knn.png;We are able to identify the existence of overfitting for KNN models with less than 6 neighbors.;F
891;Dry_Bean_Dataset_overfitting_decision_tree.png;According to the decision tree overfitting chart, the tree with 16 nodes of depth is in overfitting.;T
892;Dry_Bean_Dataset_overfitting_decision_tree.png;The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 8.;T
893;Dry_Bean_Dataset_overfitting_decision_tree.png;The decision tree is in overfitting for depths above 8.;T
894;Dry_Bean_Dataset_overfitting_decision_tree.png;We are able to identify the existence of overfitting for decision tree models with more than 4 nodes of depth.;F
895;Dry_Bean_Dataset_pca.png;The first 6 principal components are enough for explaining half the data variance.;T
896;Dry_Bean_Dataset_pca.png;Using the first 2 principal components would imply an error between 15 and 25%.;F
897;Dry_Bean_Dataset_correlation_heatmap.png;The intrinsic dimensionality of this dataset is 9.;F
898;Dry_Bean_Dataset_correlation_heatmap.png;One of the variables MinorAxisLength or Eccentricity can be discarded without losing information.;T
899;Dry_Bean_Dataset_correlation_heatmap.png;The variable Eccentricity can be discarded without risking losing information.;T
900;Dry_Bean_Dataset_correlation_heatmap.png;Variables MinorAxisLength and Solidity are redundant, but we can’t say the same for the pair ShapeFactor1 and Extent.;F
901;Dry_Bean_Dataset_correlation_heatmap.png;Variables roundness and ShapeFactor1 are redundant.;F
902;Dry_Bean_Dataset_correlation_heatmap.png;Considering that the target variable is Area we can say that from the correlation analysis alone, it is clear that there are relevant variables.;T
903;Dry_Bean_Dataset_correlation_heatmap.png;Considering that the target variable is MinorAxisLength we can say that variable ShapeFactor1 seems to be relevant for the majority of mining tasks.;T
904;Dry_Bean_Dataset_correlation_heatmap.png;Considering that the target variable is ShapeFactor1 we can say that variables Perimeter and Eccentricity seem to be useful for classification tasks.;F
905;Dry_Bean_Dataset_correlation_heatmap.png;Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;F
906;Dry_Bean_Dataset_correlation_heatmap.png;Removing variable Solidity might improve the training of decision trees .;F
907;Dry_Bean_Dataset_correlation_heatmap.png;There is evidence in favour for sequential backward selection to select variable Eccentricity previously than variable EquivDiameter.;F
908;Dry_Bean_Dataset_boxplots.png;Variable MinorAxisLength is balanced.;F
909;Dry_Bean_Dataset_boxplots.png;Those boxplots show that the data is not normalized.;T
910;Dry_Bean_Dataset_boxplots.png;It is clear that variable Solidity shows some outliers, but we can’t be sure of the same for variable EquivDiameter.;T
911;Dry_Bean_Dataset_boxplots.png;Outliers seem to be a problem in the dataset.;T
912;Dry_Bean_Dataset_boxplots.png;Variable Solidity shows some outlier values.;T
913;Dry_Bean_Dataset_boxplots.png;Variable roundness doesn’t have any outliers.;F
914;Dry_Bean_Dataset_boxplots.png;Variable Eccentricity presents some outliers.;T
915;Dry_Bean_Dataset_boxplots.png;At least 50% of the variables present outliers.;T
916;Dry_Bean_Dataset_boxplots.png;The boxplots presented show a large number of outliers for most of the numeric variables.;T
917;Dry_Bean_Dataset_boxplots.png;The existence of outliers is one of the problems to tackle in this dataset.;T
918;Dry_Bean_Dataset_boxplots.png;A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.;T
919;Dry_Bean_Dataset_boxplots.png;Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.;F
920;Dry_Bean_Dataset_boxplots.png;Normalization of this dataset could not have impact on a KNN classifier.;F
921;Dry_Bean_Dataset_boxplots.png;Scaling this dataset would be mandatory to improve the results with distance-based methods.;T
922;Dry_Bean_Dataset_class_histogram.png;Balancing this dataset would be mandatory to improve the results.;T
923;Dry_Bean_Dataset_nr_records_nr_variables.png;Given the number of records and that some variables are date, we might be facing the curse of dimensionality.;F
924;Dry_Bean_Dataset_nr_records_nr_variables.png;We face the curse of dimensionality when training a classifier with this dataset.;F
925;Dry_Bean_Dataset_histograms_numeric.png;All variables should be dealt with as date.;F
926;Dry_Bean_Dataset_histograms_numeric.png;The variable Perimeter can be seen as ordinal.;F
927;Dry_Bean_Dataset_histograms_numeric.png;The variable Extent can be seen as ordinal without losing information.;F
928;Dry_Bean_Dataset_histograms_numeric.png;Variable Solidity is balanced.;F
929;Dry_Bean_Dataset_histograms_numeric.png;It is clear that variable EquivDiameter shows some outliers, but we can’t be sure of the same for variable MinorAxisLength.;F
930;Dry_Bean_Dataset_histograms_numeric.png;Outliers seem to be a problem in the dataset.;T
931;Dry_Bean_Dataset_histograms_numeric.png;Variable Area shows some outlier values.;T
932;Dry_Bean_Dataset_histograms_numeric.png;Variable roundness doesn’t have any outliers.;T
933;Dry_Bean_Dataset_histograms_numeric.png;Variable Solidity presents some outliers.;T
934;Dry_Bean_Dataset_histograms_numeric.png;At least 85% of the variables present outliers.;F
