CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited
625.0,56.0,0.0,148507.24,1.0,46824.08,1
661.0,47.0,0.0,109493.62,1.0,188324.01,1
580.0,35.0,8.0,0.0,2.0,10357.03,0
746.0,24.0,4.0,0.0,1.0,94105.0,0
577.0,39.0,4.0,0.0,2.0,91366.42,0
648.0,42.0,4.0,0.0,2.0,19283.14,0
734.0,30.0,3.0,0.0,2.0,107640.25,0
595.0,39.0,9.0,136422.41,1.0,151757.81,0
651.0,40.0,1.0,134760.21,2.0,174434.06,1
764.0,24.0,0.0,0.0,2.0,88724.49,0
814.0,29.0,1.0,131968.57,2.0,147693.92,0
545.0,38.0,1.0,88293.13,2.0,24302.95,0
596.0,40.0,5.0,62389.03,3.0,148623.43,1
620.0,39.0,9.0,159492.79,1.0,80582.34,1
660.0,48.0,0.0,90044.32,2.0,187604.97,1
516.0,50.0,7.0,139675.07,2.0,45591.23,0
777.0,34.0,5.0,96693.66,1.0,172618.52,0
683.0,38.0,5.0,127616.56,1.0,123846.07,0
835.0,28.0,2.0,163569.61,2.0,154559.28,0
645.0,45.0,6.0,155417.61,1.0,3449.22,0
612.0,32.0,9.0,106520.73,2.0,177092.16,0
678.0,39.0,6.0,0.0,1.0,185366.56,0
505.0,36.0,2.0,79951.9,1.0,174123.16,1
674.0,39.0,6.0,0.0,2.0,9574.83,0
740.0,56.0,4.0,99097.33,1.0,85016.64,1
537.0,38.0,1.0,96939.06,1.0,102606.92,0
588.0,40.0,10.0,125534.51,1.0,121504.18,1
658.0,31.0,7.0,123974.96,1.0,102153.75,0
850.0,41.0,1.0,176958.46,2.0,125806.3,0
652.0,58.0,3.0,116353.2,2.0,193502.9,0
642.0,26.0,8.0,144238.7,1.0,184399.76,0
750.0,33.0,2.0,152302.72,1.0,71333.44,0
583.0,32.0,7.0,94753.55,2.0,18149.03,0
561.0,32.0,6.0,166824.59,1.0,139451.98,0
850.0,43.0,3.0,0.0,2.0,2465.8,0
850.0,27.0,1.0,101278.25,2.0,26265.18,0
483.0,48.0,1.0,0.0,2.0,110059.38,0
821.0,42.0,3.0,87807.29,2.0,64613.81,0
788.0,39.0,3.0,135139.33,1.0,113086.08,0
507.0,36.0,4.0,83543.37,1.0,140134.43,0
531.0,29.0,3.0,114590.58,1.0,75585.48,0
545.0,33.0,7.0,173331.52,1.0,150452.88,0
788.0,57.0,8.0,93716.72,1.0,180150.49,1
621.0,40.0,7.0,0.0,2.0,131283.6,1
660.0,50.0,1.0,0.0,3.0,191849.15,1
850.0,34.0,2.0,0.0,2.0,51919.04,0
678.0,43.0,7.0,178074.33,1.0,110405.9,0
521.0,32.0,2.0,136555.01,2.0,129353.21,0
662.0,44.0,8.0,0.0,2.0,175314.87,0
638.0,42.0,7.0,165679.92,1.0,32916.29,0
519.0,57.0,2.0,119035.35,2.0,29871.79,0
727.0,57.0,1.0,109679.72,1.0,753.37,0
593.0,48.0,3.0,133903.12,2.0,85902.39,1
552.0,50.0,4.0,121175.56,1.0,117505.07,1
472.0,40.0,4.0,0.0,1.0,70154.22,0
479.0,51.0,1.0,107714.74,3.0,86128.21,1
670.0,33.0,2.0,141204.65,2.0,76257.46,0
833.0,37.0,8.0,151226.18,2.0,136129.49,0
670.0,20.0,4.0,0.0,2.0,119759.24,0
710.0,24.0,2.0,110407.44,2.0,15832.43,1
653.0,34.0,5.0,118838.75,1.0,52820.13,0
497.0,35.0,7.0,110053.62,2.0,92887.06,0
667.0,31.0,1.0,119266.69,1.0,28257.63,0
635.0,31.0,1.0,0.0,2.0,135382.23,0
706.0,53.0,3.0,0.0,3.0,88479.02,1
658.0,31.0,5.0,100082.14,1.0,49809.88,0
621.0,33.0,4.0,0.0,2.0,40299.23,0
629.0,49.0,4.0,0.0,2.0,196335.48,0
728.0,43.0,8.0,128412.61,1.0,139024.31,0
697.0,48.0,1.0,0.0,2.0,87400.53,0
636.0,37.0,1.0,115137.26,1.0,52484.01,0
662.0,38.0,4.0,0.0,2.0,136259.65,0
531.0,36.0,9.0,99240.51,1.0,123137.01,0
713.0,26.0,4.0,122857.46,2.0,144682.17,1
698.0,63.0,5.0,0.0,1.0,173576.71,0
632.0,40.0,3.0,193354.86,2.0,149188.41,0
651.0,37.0,9.0,114453.58,1.0,175820.91,0
529.0,30.0,2.0,116295.29,1.0,75285.47,0
842.0,58.0,1.0,63492.94,1.0,83172.19,0
593.0,62.0,3.0,118233.81,1.0,24765.53,1
761.0,33.0,6.0,138053.79,2.0,148779.41,0
798.0,34.0,9.0,154495.79,1.0,191395.88,0
714.0,33.0,8.0,122017.19,1.0,162515.17,0
816.0,38.0,5.0,130878.75,3.0,71905.77,1
539.0,42.0,1.0,177728.55,1.0,105013.63,0
655.0,27.0,9.0,0.0,2.0,108008.05,0
558.0,32.0,4.0,108235.91,1.0,143783.28,0
850.0,40.0,8.0,102800.65,1.0,60811.56,0
466.0,56.0,2.0,111920.13,3.0,197634.11,1
850.0,31.0,4.0,0.0,2.0,152298.28,0
648.0,34.0,3.0,0.0,1.0,54726.43,0
686.0,47.0,5.0,113328.93,1.0,124170.9,0
688.0,37.0,7.0,138162.41,2.0,113926.31,0
568.0,26.0,1.0,112930.28,2.0,22095.73,0
661.0,31.0,3.0,133964.3,1.0,166187.1,0
534.0,34.0,7.0,121551.58,2.0,70179.0,0
572.0,19.0,1.0,138657.08,1.0,16161.82,0
641.0,51.0,2.0,117306.69,4.0,26912.72,1
568.0,36.0,10.0,153610.61,1.0,54083.8,1
630.0,26.0,7.0,129837.72,2.0,197001.15,0
720.0,33.0,6.0,97188.62,1.0,91881.29,0
460.0,46.0,4.0,127559.97,2.0,126952.5,0
609.0,53.0,10.0,0.0,1.0,154642.91,0
558.0,25.0,10.0,111363.1,2.0,197264.35,0
649.0,36.0,8.0,0.0,2.0,109179.89,0
684.0,24.0,8.0,143582.89,1.0,22527.27,0
639.0,46.0,10.0,110031.09,2.0,133995.59,0
612.0,31.0,8.0,117989.76,1.0,54129.86,0
651.0,33.0,1.0,96834.78,1.0,108764.69,0
505.0,26.0,8.0,112972.57,1.0,145011.62,0
743.0,73.0,6.0,0.0,2.0,107867.38,0
807.0,47.0,1.0,171937.27,1.0,65636.92,0
572.0,31.0,5.0,98108.79,1.0,119996.95,0
456.0,32.0,9.0,147506.25,1.0,135399.21,0
670.0,37.0,4.0,170557.91,2.0,198252.88,0
641.0,37.0,2.0,0.0,2.0,3939.87,0
508.0,31.0,8.0,72541.48,1.0,129803.08,0
583.0,57.0,3.0,238387.56,1.0,147964.99,1
705.0,39.0,8.0,144102.32,1.0,11682.36,0
568.0,40.0,1.0,99282.63,1.0,134600.94,1
509.0,30.0,6.0,0.0,2.0,180598.86,0
615.0,35.0,2.0,97440.02,2.0,139816.1,0
553.0,35.0,2.0,158584.28,2.0,43640.16,0
827.0,35.0,0.0,0.0,2.0,184514.01,0
753.0,35.0,5.0,82453.96,2.0,18254.75,0
690.0,54.0,5.0,0.0,1.0,12847.61,1
682.0,59.0,0.0,122661.39,1.0,84803.76,0
656.0,36.0,8.0,97786.08,2.0,21478.36,0
579.0,39.0,5.0,117833.3,3.0,5831.0,1
676.0,35.0,0.0,0.0,2.0,139911.58,0
555.0,26.0,9.0,0.0,2.0,158918.03,0
512.0,40.0,5.0,0.0,2.0,146457.83,0
806.0,59.0,0.0,135296.33,1.0,182822.5,0
704.0,48.0,8.0,167997.6,1.0,173498.45,0
738.0,39.0,1.0,94435.45,2.0,189430.86,0
648.0,45.0,5.0,118886.55,1.0,51636.7,0
583.0,40.0,9.0,112701.04,1.0,29213.63,0
685.0,33.0,6.0,174912.72,1.0,43932.54,0
674.0,44.0,3.0,88902.21,1.0,73731.32,0
554.0,45.0,4.0,0.0,2.0,193412.05,0
575.0,40.0,1.0,139532.34,1.0,181294.39,0
688.0,40.0,8.0,150679.71,2.0,196226.38,0
598.0,38.0,1.0,101487.18,1.0,75959.1,1
628.0,34.0,4.0,158741.43,2.0,126192.54,0
465.0,41.0,9.0,117221.15,1.0,168280.95,0
580.0,37.0,9.0,0.0,2.0,77108.66,0
439.0,52.0,3.0,96196.24,4.0,198874.52,1
629.0,40.0,6.0,0.0,2.0,139356.3,0
816.0,40.0,9.0,109003.26,1.0,79580.56,0
830.0,40.0,8.0,77701.64,1.0,19512.38,0
635.0,29.0,7.0,105405.97,1.0,149853.89,0
560.0,35.0,1.0,0.0,2.0,3701.63,0
630.0,37.0,6.0,0.0,2.0,82647.65,0
593.0,39.0,8.0,151391.68,1.0,27274.6,1
681.0,67.0,7.0,0.0,2.0,163714.92,0
581.0,41.0,8.0,0.0,2.0,29737.14,0
654.0,31.0,5.0,150593.59,2.0,105218.45,0
694.0,39.0,0.0,107042.74,1.0,102284.2,0
601.0,47.0,1.0,64430.06,2.0,96517.97,0
663.0,28.0,4.0,0.0,2.0,123969.64,0
617.0,34.0,9.0,0.0,2.0,118749.58,0
463.0,41.0,8.0,123151.51,2.0,70127.93,0
639.0,38.0,4.0,81550.94,2.0,118974.77,0
725.0,33.0,7.0,115182.84,2.0,177279.41,0
695.0,52.0,8.0,103023.26,1.0,22485.64,0
763.0,35.0,7.0,115651.6,2.0,104706.29,0
717.0,76.0,9.0,138489.66,1.0,68400.14,0
663.0,29.0,4.0,102714.65,2.0,21170.81,0
757.0,44.0,9.0,0.0,2.0,177528.92,0
794.0,24.0,10.0,146126.75,1.0,88992.05,0
539.0,38.0,8.0,105435.74,1.0,80575.44,1
580.0,44.0,9.0,143391.07,1.0,146891.07,1
655.0,37.0,7.0,111852.84,2.0,10511.13,0
556.0,43.0,4.0,125890.72,1.0,74854.97,0
785.0,39.0,1.0,130147.98,1.0,163798.41,1
833.0,39.0,3.0,0.0,2.0,1710.89,0
592.0,66.0,5.0,149950.19,1.0,76267.59,0
568.0,27.0,5.0,126815.97,2.0,118648.12,0
640.0,33.0,7.0,154575.76,1.0,25722.28,1
587.0,49.0,7.0,155393.98,2.0,13308.2,1
701.0,41.0,0.0,150844.94,1.0,127623.36,0
804.0,33.0,7.0,76548.6,1.0,98453.45,0
781.0,48.0,0.0,57098.96,1.0,85644.06,1
494.0,67.0,5.0,0.0,2.0,85890.16,0
608.0,40.0,8.0,121729.42,1.0,61164.45,0
714.0,28.0,7.0,77776.39,1.0,177737.07,0
643.0,33.0,7.0,98630.31,2.0,40250.82,0
714.0,26.0,9.0,89928.99,1.0,46203.31,0
579.0,35.0,1.0,0.0,2.0,4460.2,0
594.0,50.0,7.0,81310.34,1.0,183868.01,0
702.0,60.0,5.0,138597.54,2.0,41536.59,1
719.0,38.0,0.0,0.0,1.0,126876.47,0
672.0,53.0,9.0,169406.33,4.0,147311.47,1
637.0,63.0,5.0,0.0,1.0,28092.77,1
438.0,31.0,8.0,78398.69,1.0,44937.01,0
832.0,29.0,8.0,93833.86,1.0,10417.87,0
763.0,31.0,4.0,0.0,2.0,50404.72,0
683.0,41.0,6.0,95696.52,2.0,184366.14,0
744.0,50.0,1.0,121498.11,2.0,106061.47,1
630.0,31.0,1.0,0.0,2.0,169802.73,0
647.0,44.0,4.0,93960.35,1.0,36579.53,1
730.0,33.0,7.0,130367.87,1.0,15142.1,1
558.0,39.0,10.0,144757.02,1.0,22878.16,1
645.0,45.0,4.0,0.0,1.0,174916.85,1
570.0,58.0,8.0,0.0,1.0,116503.92,1
585.0,28.0,9.0,135337.49,2.0,40385.61,0
701.0,28.0,1.0,103421.32,1.0,76304.73,0
610.0,34.0,0.0,103108.17,1.0,125646.82,0
507.0,46.0,8.0,102785.16,1.0,70323.68,0
497.0,55.0,7.0,131778.66,1.0,9972.64,0
681.0,36.0,5.0,141952.07,1.0,185144.08,0
519.0,48.0,10.0,71083.98,1.0,137959.0,0
637.0,21.0,10.0,125712.2,1.0,175072.47,0
567.0,45.0,4.0,0.0,2.0,121053.19,0
709.0,23.0,8.0,73314.04,2.0,63446.47,0
782.0,32.0,9.0,0.0,1.0,87566.97,0
658.0,21.0,7.0,0.0,2.0,154279.87,0
474.0,37.0,3.0,0.0,2.0,57175.32,0
745.0,45.0,10.0,117231.63,3.0,122381.02,1
632.0,28.0,5.0,118890.81,1.0,145157.97,0
629.0,46.0,1.0,130666.2,1.0,161125.67,1
649.0,24.0,7.0,101195.23,1.0,133091.32,0
567.0,49.0,5.0,134956.02,1.0,93953.84,1
714.0,44.0,7.0,0.0,1.0,6923.11,0
599.0,38.0,9.0,89111.63,1.0,157239.6,0
672.0,53.0,7.0,0.0,1.0,136910.18,0
515.0,60.0,9.0,113715.36,1.0,18424.24,1
443.0,35.0,9.0,108308.0,1.0,129031.19,1
640.0,45.0,8.0,120591.19,1.0,195123.94,0
521.0,77.0,6.0,0.0,2.0,49054.1,0
790.0,41.0,7.0,109508.68,1.0,86776.38,0
618.0,40.0,0.0,0.0,1.0,119059.13,0
687.0,35.0,1.0,110752.15,2.0,47921.22,0
850.0,30.0,9.0,121535.18,1.0,40313.47,0
593.0,32.0,9.0,134096.53,2.0,53931.05,1
774.0,43.0,1.0,110646.54,1.0,108804.28,0
683.0,38.0,3.0,126152.84,1.0,15378.75,0
773.0,63.0,9.0,111179.83,1.0,93091.02,0
715.0,37.0,9.0,165252.52,1.0,85286.3,0
576.0,39.0,9.0,84719.98,1.0,191063.36,0
740.0,51.0,4.0,0.0,2.0,178929.84,0
574.0,34.0,5.0,0.0,2.0,28269.86,0
574.0,34.0,5.0,112324.45,2.0,17993.43,0
600.0,37.0,8.0,177657.35,1.0,77142.32,0
629.0,32.0,2.0,0.0,2.0,77965.44,0
563.0,35.0,2.0,183572.84,1.0,66006.75,1
644.0,51.0,4.0,95560.04,1.0,72628.84,1
740.0,40.0,4.0,114318.78,2.0,129333.69,1
520.0,45.0,7.0,107023.03,1.0,32903.93,0
651.0,23.0,10.0,0.0,2.0,170099.23,0
528.0,32.0,0.0,68138.37,1.0,170309.19,0
590.0,43.0,7.0,81076.8,2.0,182627.25,1
662.0,30.0,9.0,0.0,2.0,157884.83,0
850.0,71.0,4.0,0.0,2.0,107236.87,0
823.0,37.0,5.0,164858.18,1.0,173516.71,0
625.0,31.0,8.0,0.0,2.0,151843.54,0
615.0,58.0,3.0,72309.3,1.0,85687.09,1
629.0,30.0,2.0,34013.63,1.0,19570.63,0
602.0,35.0,8.0,0.0,1.0,22499.29,0
593.0,38.0,5.0,85626.6,1.0,125079.65,0
611.0,36.0,10.0,103294.56,1.0,160548.12,0
668.0,45.0,4.0,102486.21,2.0,158379.25,0
665.0,43.0,2.0,116322.27,4.0,35640.12,1
705.0,39.0,3.0,92224.56,1.0,54517.25,0
698.0,51.0,6.0,144237.91,4.0,157143.61,1
426.0,34.0,9.0,0.0,2.0,107876.91,0
697.0,62.0,7.0,0.0,1.0,129188.18,1
457.0,38.0,6.0,0.0,2.0,173219.09,0
730.0,29.0,2.0,0.0,2.0,14174.09,0
453.0,37.0,4.0,131834.76,2.0,8949.2,0
850.0,39.0,5.0,114491.82,1.0,99689.48,0
749.0,24.0,1.0,0.0,3.0,47911.03,0
468.0,29.0,1.0,111681.98,2.0,195711.16,0
639.0,43.0,6.0,99610.92,2.0,187296.78,0
686.0,39.0,10.0,136258.06,1.0,89199.51,0
644.0,44.0,5.0,73348.56,1.0,157166.79,1
692.0,41.0,8.0,130701.29,1.0,59354.24,1
597.0,42.0,4.0,64740.12,1.0,106841.12,0
513.0,39.0,7.0,89039.9,2.0,146738.83,0
411.0,35.0,2.0,0.0,2.0,93825.78,0
743.0,32.0,6.0,140348.56,2.0,163254.39,0
650.0,55.0,2.0,140891.46,3.0,179834.45,1
709.0,43.0,8.0,0.0,2.0,168035.62,1
626.0,33.0,8.0,0.0,2.0,138504.28,0
645.0,38.0,1.0,68079.8,1.0,166264.89,0
725.0,33.0,4.0,0.0,1.0,67879.8,0
574.0,52.0,7.0,115532.52,1.0,196257.67,0
686.0,43.0,2.0,134896.03,1.0,97847.05,0
652.0,26.0,1.0,131908.35,1.0,179269.79,0
746.0,21.0,8.0,166883.07,2.0,194563.65,0
687.0,35.0,3.0,0.0,2.0,176450.19,0
681.0,43.0,3.0,66338.68,1.0,18772.5,1
481.0,57.0,9.0,0.0,3.0,169719.35,1
658.0,55.0,8.0,119327.93,1.0,119439.66,0
549.0,37.0,2.0,112541.54,2.0,47432.43,0
452.0,44.0,3.0,88915.85,1.0,69697.74,0
483.0,50.0,9.0,0.0,2.0,111020.24,0
698.0,40.0,7.0,105061.74,3.0,107815.31,1
844.0,41.0,10.0,76319.64,1.0,141175.18,1
671.0,31.0,6.0,0.0,2.0,15846.42,0
667.0,42.0,6.0,0.0,1.0,88890.05,0
498.0,34.0,2.0,0.0,2.0,148528.24,0
468.0,26.0,1.0,131643.25,1.0,64436.16,0
621.0,59.0,2.0,0.0,2.0,171364.18,0
493.0,36.0,2.0,0.0,2.0,99770.3,0
704.0,37.0,9.0,155619.58,1.0,135088.58,0
649.0,78.0,4.0,68345.86,2.0,142566.75,0
720.0,34.0,3.0,0.0,2.0,77047.78,0
428.0,40.0,3.0,129248.11,2.0,72876.43,1
687.0,29.0,4.0,78939.15,1.0,122134.56,1
736.0,27.0,5.0,51522.75,1.0,192131.77,0
713.0,39.0,10.0,0.0,2.0,126263.97,0
564.0,27.0,6.0,0.0,1.0,7819.76,0
727.0,58.0,5.0,106913.43,1.0,25881.0,1
850.0,35.0,1.0,211774.31,1.0,188574.12,1
540.0,28.0,6.0,84121.04,1.0,80698.54,0
520.0,43.0,3.0,150805.17,3.0,25333.03,1
655.0,44.0,8.0,87471.63,1.0,188593.98,0
686.0,34.0,1.0,0.0,2.0,87278.48,0
802.0,40.0,4.0,0.0,2.0,81908.09,0
582.0,40.0,3.0,110150.43,1.0,191757.65,1
600.0,36.0,4.0,0.0,2.0,143635.36,0
546.0,24.0,8.0,156325.38,1.0,125381.02,0
569.0,38.0,7.0,0.0,1.0,108469.2,0
850.0,81.0,5.0,0.0,2.0,44827.47,0
754.0,27.0,8.0,0.0,2.0,121821.16,0
762.0,35.0,3.0,119349.69,3.0,47114.18,1
625.0,39.0,5.0,0.0,2.0,32615.21,0
650.0,24.0,8.0,108881.73,1.0,104492.83,0
558.0,32.0,10.0,105000.23,1.0,190019.61,0
667.0,70.0,3.0,77356.92,2.0,20881.96,0
556.0,37.0,9.0,145018.64,2.0,90928.02,1
712.0,24.0,2.0,0.0,1.0,121232.51,0
586.0,28.0,2.0,0.0,2.0,92067.35,0
636.0,76.0,9.0,126534.6,1.0,39789.62,0
636.0,39.0,3.0,118336.14,1.0,184691.77,0
562.0,62.0,3.0,0.0,2.0,105986.01,0
538.0,62.0,3.0,75051.49,1.0,17682.02,1
597.0,36.0,9.0,0.0,2.0,7156.09,0
670.0,45.0,5.0,47884.92,1.0,54340.24,0
631.0,33.0,2.0,0.0,2.0,158268.84,0
660.0,40.0,8.0,167181.01,1.0,185156.94,0
655.0,26.0,7.0,106198.5,1.0,32020.42,0
792.0,25.0,8.0,142862.21,1.0,130639.01,0
559.0,34.0,2.0,137390.11,2.0,9677.0,0
680.0,37.0,10.0,123806.28,1.0,81776.84,1
680.0,33.0,10.0,183768.47,1.0,164119.35,0
713.0,41.0,3.0,0.0,2.0,55772.04,0
695.0,36.0,2.0,0.0,2.0,167749.54,0
594.0,23.0,4.0,104753.84,2.0,56756.52,1
660.0,43.0,1.0,0.0,1.0,112026.1,1
741.0,42.0,9.0,121056.63,2.0,39122.58,0
738.0,40.0,6.0,114940.67,2.0,194895.57,1
640.0,23.0,3.0,72012.76,1.0,161333.13,0
833.0,30.0,1.0,0.0,2.0,141860.62,0
609.0,48.0,1.0,108019.27,3.0,184524.65,1
584.0,36.0,4.0,82696.09,2.0,83058.14,0
758.0,68.0,6.0,112595.85,1.0,35865.44,1
620.0,41.0,9.0,0.0,2.0,88852.47,0
656.0,63.0,8.0,0.0,2.0,57014.43,0
842.0,44.0,3.0,141252.18,4.0,128521.16,1
695.0,49.0,9.0,159458.53,1.0,135841.35,0
619.0,43.0,1.0,125211.92,1.0,113410.49,0
597.0,24.0,1.0,103219.47,1.0,60420.07,0
632.0,32.0,1.0,0.0,2.0,19525.65,0
673.0,37.0,10.0,0.0,2.0,37411.35,0
711.0,34.0,8.0,0.0,2.0,48260.19,0
530.0,37.0,8.0,0.0,2.0,287.99,0
560.0,66.0,9.0,0.0,1.0,15928.49,0
703.0,43.0,8.0,0.0,2.0,9704.66,0
752.0,30.0,4.0,81523.38,1.0,36885.85,0
727.0,59.0,5.0,152581.06,1.0,71830.1,1
620.0,61.0,5.0,0.0,1.0,31641.52,1
574.0,30.0,5.0,120355.0,1.0,137793.35,0
640.0,66.0,9.0,116037.76,1.0,184636.05,0
558.0,38.0,8.0,113000.92,1.0,152872.39,0
754.0,45.0,6.0,0.0,1.0,73881.68,1
766.0,28.0,4.0,90696.78,1.0,21597.2,0
668.0,32.0,1.0,134446.04,1.0,111241.37,0
741.0,53.0,3.0,0.0,2.0,38913.68,0
519.0,39.0,4.0,111900.14,1.0,97577.17,0
773.0,45.0,8.0,96877.21,1.0,113950.51,0
720.0,34.0,3.0,118307.57,2.0,136120.29,0
518.0,50.0,4.0,0.0,1.0,107112.25,1
542.0,43.0,6.0,113567.94,1.0,89543.25,0
671.0,34.0,6.0,37266.67,2.0,156917.12,0
599.0,49.0,2.0,0.0,2.0,111190.53,0
734.0,52.0,6.0,71283.09,2.0,38984.37,0
579.0,42.0,0.0,144386.32,1.0,22497.1,1
752.0,49.0,2.0,78653.84,1.0,7698.6,0
648.0,44.0,9.0,111369.79,2.0,91947.74,0
579.0,64.0,6.0,145215.43,1.0,164083.72,0
576.0,28.0,1.0,119336.29,2.0,58976.85,0
628.0,37.0,0.0,0.0,2.0,171707.93,0
685.0,40.0,7.0,0.0,2.0,103898.59,0
493.0,36.0,5.0,148667.81,2.0,56092.51,0
677.0,36.0,7.0,0.0,1.0,47318.75,0
617.0,38.0,7.0,0.0,1.0,27239.28,0
638.0,26.0,1.0,105249.76,2.0,23491.09,0
543.0,41.0,4.0,0.0,1.0,194902.16,0
708.0,59.0,2.0,0.0,1.0,179673.11,1
695.0,56.0,4.0,0.0,2.0,84644.76,0
754.0,40.0,2.0,160625.17,1.0,3554.63,0
647.0,40.0,9.0,0.0,2.0,92357.21,0
587.0,35.0,3.0,83286.56,1.0,125553.52,0
744.0,36.0,2.0,153804.44,1.0,87213.33,0
597.0,33.0,2.0,0.0,2.0,4700.66,0
526.0,42.0,1.0,0.0,1.0,168486.02,0
671.0,31.0,6.0,105864.6,2.0,145567.34,0
540.0,40.0,3.0,165298.12,1.0,199862.75,0
544.0,30.0,4.0,73218.89,1.0,126796.69,0
445.0,30.0,3.0,0.0,2.0,127939.19,0
768.0,28.0,3.0,109118.05,2.0,50911.41,0
614.0,51.0,4.0,40685.92,1.0,46775.28,0
555.0,50.0,7.0,128061.0,2.0,62375.1,0
670.0,39.0,8.0,101928.51,1.0,89205.54,0
666.0,31.0,2.0,79589.43,1.0,4050.57,0
683.0,29.0,9.0,0.0,2.0,48849.89,0
658.0,42.0,8.0,102870.93,1.0,103764.55,1
582.0,50.0,2.0,148942.0,1.0,116944.3,0
635.0,58.0,1.0,0.0,1.0,58907.08,1
637.0,28.0,3.0,123675.69,1.0,166458.41,0
724.0,35.0,0.0,171982.95,2.0,167313.07,0
733.0,44.0,3.0,106070.89,1.0,101617.43,0
543.0,35.0,10.0,59408.63,1.0,76773.53,0
734.0,34.0,6.0,133598.4,1.0,13107.24,0
666.0,59.0,8.0,152614.51,2.0,188782.3,0
579.0,50.0,5.0,117721.02,1.0,192146.63,1
746.0,47.0,8.0,142382.03,1.0,62086.62,0
383.0,48.0,8.0,95808.19,1.0,137702.01,1
671.0,34.0,7.0,106603.74,2.0,26387.71,0
668.0,56.0,9.0,110993.79,1.0,134396.64,1
576.0,44.0,9.0,119530.52,1.0,119056.68,1
693.0,30.0,6.0,127992.25,1.0,50457.2,0
684.0,34.0,9.0,0.0,2.0,65257.57,0
786.0,34.0,3.0,137361.96,1.0,183682.09,0
498.0,61.0,7.0,102453.26,1.0,187247.56,1
578.0,50.0,5.0,151215.34,2.0,169804.4,0
614.0,44.0,6.0,0.0,2.0,104930.46,0
692.0,34.0,7.0,0.0,2.0,195074.62,0
745.0,36.0,9.0,0.0,1.0,19605.18,1
719.0,61.0,5.0,0.0,2.0,29132.43,0
693.0,37.0,1.0,0.0,2.0,82867.55,0
586.0,33.0,10.0,66948.67,2.0,140759.03,0
502.0,32.0,1.0,173340.83,1.0,122763.95,0
633.0,25.0,1.0,0.0,1.0,100598.98,0
541.0,37.0,9.0,212314.03,1.0,148814.54,0
681.0,49.0,8.0,142946.18,1.0,187280.51,1
694.0,31.0,6.0,109052.59,2.0,19448.93,1
631.0,33.0,7.0,0.0,1.0,58043.02,1
565.0,58.0,3.0,108888.24,3.0,135875.51,1
531.0,44.0,3.0,0.0,2.0,34416.79,0
766.0,43.0,6.0,112088.04,2.0,36706.56,0
682.0,54.0,0.0,83102.72,2.0,54132.93,0
637.0,33.0,9.0,113913.53,1.0,65316.5,0
550.0,47.0,2.0,0.0,2.0,97057.28,0
605.0,30.0,9.0,135422.31,1.0,186418.85,0
718.0,29.0,2.0,0.0,1.0,126336.72,0
498.0,45.0,7.0,109200.74,2.0,165990.44,0
692.0,36.0,3.0,0.0,2.0,8282.22,0
574.0,28.0,7.0,0.0,2.0,185660.3,0
608.0,33.0,9.0,89968.69,1.0,68777.26,0
691.0,28.0,1.0,0.0,2.0,92865.41,0
732.0,67.0,1.0,0.0,2.0,177783.04,0
709.0,49.0,4.0,154344.49,2.0,38794.57,0
513.0,43.0,9.0,0.0,2.0,152499.8,0
745.0,38.0,5.0,65095.41,2.0,140197.42,0
540.0,44.0,3.0,164113.04,2.0,12120.79,0
764.0,28.0,10.0,124023.18,1.0,166188.28,0
720.0,44.0,3.0,86102.27,1.0,180134.88,1
662.0,20.0,9.0,104508.77,2.0,73107.53,0
624.0,33.0,6.0,66220.17,1.0,170819.01,0
722.0,37.0,9.0,0.0,2.0,31921.95,0
526.0,66.0,7.0,132044.6,2.0,158365.89,0
752.0,42.0,3.0,65046.08,2.0,140139.28,0
740.0,39.0,9.0,0.0,2.0,19047.23,0
544.0,22.0,4.0,0.0,2.0,70007.67,0
417.0,34.0,7.0,0.0,2.0,55003.79,0
595.0,41.0,2.0,138878.81,1.0,112269.67,0
674.0,28.0,3.0,0.0,1.0,51536.99,0
526.0,58.0,9.0,190298.89,2.0,191263.76,0
570.0,23.0,2.0,0.0,1.0,198830.98,0
513.0,48.0,2.0,0.0,1.0,114709.13,1
682.0,44.0,3.0,115282.3,1.0,23766.4,0
676.0,34.0,8.0,100359.54,1.0,46038.28,0
695.0,46.0,7.0,49512.55,1.0,133007.34,0
606.0,65.0,10.0,126306.64,3.0,7861.68,1
712.0,31.0,7.0,0.0,2.0,170333.38,0
653.0,38.0,8.0,119315.75,1.0,150468.35,0
766.0,26.0,3.0,104258.8,1.0,428.23,0
652.0,48.0,8.0,133297.24,1.0,77764.37,0
648.0,26.0,9.0,162923.85,1.0,98368.24,0
847.0,31.0,5.0,0.0,2.0,76326.67,0
675.0,39.0,7.0,0.0,2.0,36267.21,0
738.0,26.0,9.0,0.0,2.0,48644.94,0
619.0,42.0,2.0,0.0,1.0,101348.88,1
495.0,45.0,3.0,89158.94,3.0,135169.76,1
721.0,28.0,9.0,154475.54,2.0,101300.94,1
679.0,35.0,8.0,119182.73,1.0,121210.09,0
531.0,31.0,7.0,117052.82,1.0,118508.09,1
577.0,37.0,4.0,0.0,1.0,79881.39,0
739.0,19.0,5.0,89750.21,1.0,193008.52,0
714.0,54.0,4.0,137986.58,2.0,51308.54,1
634.0,77.0,5.0,0.0,2.0,161579.85,0
