ra,dec,run,camcol,field,redshift,plate,mjd,class
176.68645,-2.9831206,1140.0,2.0,159.0,0.1099541,329.0,52056.0,GALAXY
187.22136,-3.3399001,1140.0,1.0,229.0,9.234283e-05,334.0,51993.0,STAR
239.10744,10.352712,5322.0,3.0,197.0,0.4982515,4879.0,55706.0,GALAXY
336.75489,-0.8307499,2583.0,2.0,226.0,0.8908308,9240.0,57687.0,GALAXY
172.19937,-2.8442744,1231.0,3.0,20.0,1.149737,326.0,52375.0,QSO
183.07883,-0.34436998,752.0,3.0,264.0,-3.748309e-05,324.0,51666.0,STAR
198.31738,-2.1785806,2334.0,4.0,16.0,0.1433639,340.0,51990.0,GALAXY
30.754597,-0.27274004,4263.0,3.0,321.0,0.04734682,404.0,51812.0,GALAXY
32.838487,-0.56962151,2700.0,2.0,85.0,1.159389,9316.0,58082.0,GALAXY
233.59932,15.265828,5330.0,3.0,31.0,0.5949041,4892.0,55738.0,GALAXY
221.5858,-0.972625,2379.0,6.0,83.0,-0.0003224194,308.0,51662.0,STAR
182.0564,-3.512729,1140.0,1.0,195.0,0.08362108,332.0,52367.0,GALAXY
183.05685,-2.5465809,1140.0,3.0,201.0,0.09938235,332.0,52367.0,GALAXY
182.18035,-3.2916087,1231.0,2.0,86.0,0.1213452,332.0,52367.0,GALAXY
333.99921,0.81326906,4207.0,5.0,198.0,0.78033,9239.0,58018.0,GALAXY
230.95827,7.9937711,3909.0,6.0,236.0,0.5407924,4889.0,55709.0,GALAXY
9.84050339999999,-0.12943436,2728.0,3.0,479.0,0.4814316,3587.0,55182.0,GALAXY
71.215709,11.778788,6519.0,5.0,77.0,9.873297e-05,2669.0,54086.0,STAR
25.410323,0.88646491,4263.0,6.0,285.0,0.07732017,401.0,51788.0,GALAXY
13.326269,-0.8429393,2728.0,1.0,502.0,0.1739446,394.0,51913.0,GALAXY
339.12938,1.3549474,7712.0,1.0,190.0,0.8124343,9242.0,58022.0,GALAXY
341.55923,-1.1631842,3388.0,1.0,196.0,0.4181071,378.0,52146.0,GALAXY
184.15615,-3.2536484,1231.0,2.0,99.0,0.1106,333.0,52313.0,GALAXY
129.29994,49.437484,1331.0,2.0,170.0,0.5747923,3697.0,55290.0,GALAXY
26.735511,16.449785,7845.0,4.0,120.0,1.052558,11044.0,58508.0,QSO
9.311826,2.2290824,7717.0,3.0,392.0,0.6017684,4304.0,55506.0,GALAXY
152.81824,6.8479462,2986.0,5.0,229.0,0.4691308,4875.0,55677.0,GALAXY
173.35587,-2.3809865,1231.0,4.0,27.0,0.04009722,327.0,52294.0,GALAXY
125.80894,36.585373,2777.0,4.0,131.0,4.911518e-05,3229.0,54876.0,STAR
178.34511,-2.1917249,1140.0,4.0,170.0,0.08189359,330.0,52370.0,GALAXY
228.60738,0.70949936,2327.0,1.0,42.0,0.09153869,312.0,51689.0,GALAXY
228.82265,0.11118617,752.0,4.0,570.0,0.1708893,312.0,51689.0,GALAXY
227.46353,0.84916939,752.0,6.0,560.0,0.1251765,311.0,51665.0,GALAXY
147.51674,-0.57815692,756.0,2.0,212.0,-0.0001306127,3827.0,55565.0,STAR
7.70293770000001,0.47851428,4247.0,5.0,160.0,-0.0007719871,4221.0,55443.0,STAR
205.67076,36.146035,4470.0,5.0,127.0,0.6785125,3986.0,55329.0,GALAXY
340.52119,0.9499954,4192.0,6.0,226.0,-0.0002547757,377.0,52145.0,STAR
35.791266,0.084987182,4263.0,4.0,355.0,6.625494e-05,406.0,51817.0,STAR
131.99818,2.2666834,1907.0,5.0,63.0,0.6451027,3813.0,55532.0,GALAXY
36.139241,1.251337,7675.0,1.0,110.0,0.1393477,406.0,51817.0,GALAXY
200.80171,23.645823,5116.0,2.0,198.0,-3.754546e-05,3301.0,54939.0,STAR
164.42865,-0.42787708,756.0,2.0,325.0,3.296063,3836.0,55302.0,QSO
226.11006,-0.8011343,752.0,2.0,551.0,-0.0004925096,311.0,51665.0,STAR
338.26641,1.5209088,7717.0,2.0,184.0,0.983656,9242.0,58022.0,GALAXY
227.38946,6.2808266,3910.0,5.0,114.0,2.446206,4878.0,55710.0,QSO
247.21777,13.093835,4678.0,5.0,304.0,0.6040709,4067.0,55361.0,GALAXY
189.77703,-3.098837,1140.0,2.0,246.0,0.06520586,335.0,52000.0,GALAXY
224.16101,1.1591829,2327.0,2.0,12.0,0.415731,309.0,51994.0,GALAXY
178.37643,-2.2102358,1140.0,4.0,170.0,0.2939885,330.0,52370.0,GALAXY
180.77741,37.041761,4392.0,3.0,211.0,0.7488931,8864.0,57428.0,QSO
237.87334,12.469665,5317.0,4.0,96.0,0.1976687,4882.0,55721.0,GALAXY
191.59536,-3.4253392,6005.0,3.0,141.0,0.419478,336.0,51999.0,GALAXY
184.91014,30.493044,5061.0,5.0,449.0,0.9938243,11395.0,58488.0,QSO
188.0438,-2.0574614,1231.0,5.0,125.0,-0.0001656333,335.0,52000.0,STAR
139.90613,33.941727,3704.0,6.0,62.0,0.0001005431,2961.0,54550.0,STAR
244.53047,7.5982158,3996.0,3.0,269.0,2.730776,4896.0,55712.0,QSO
237.79737,24.99293,4010.0,4.0,163.0,0.6626443,3946.0,55659.0,GALAXY
25.064347,0.83146242,2700.0,5.0,33.0,0.05923538,401.0,51788.0,GALAXY
132.35007,3.105575,2125.0,4.0,90.0,0.7752725,3813.0,55532.0,QSO
205.39085,35.610025,4512.0,3.0,57.0,1.537843,3986.0,55329.0,QSO
185.92957,-2.3120574,1231.0,4.0,111.0,0.1491543,333.0,52313.0,GALAXY
188.04765,-3.2610631,1231.0,2.0,125.0,6.864982e-05,334.0,51993.0,STAR
53.123892,17.932896,4843.0,5.0,275.0,0.0001903149,3187.0,54821.0,STAR
187.64119,-2.2611582,1140.0,4.0,232.0,0.4459114,334.0,51993.0,GALAXY
242.99894,6.9166999,3836.0,4.0,624.0,0.5630377,4895.0,55708.0,QSO
171.39734,-3.2522862,1231.0,2.0,14.0,1.044604,326.0,52375.0,QSO
29.263713,-3.4879475,7780.0,1.0,97.0,0.8753296,9321.0,58069.0,GALAXY
230.25177,20.521854,4670.0,4.0,214.0,2.357469,3950.0,55680.0,QSO
128.14925,56.865899,4208.0,4.0,173.0,4.978222e-05,3362.0,54939.0,STAR
132.17233,2.9913526,2126.0,3.0,87.0,1.602353,3813.0,55532.0,QSO
181.80159,-1.5532571,1231.0,6.0,84.0,0.0748632,332.0,52367.0,GALAXY
237.47021,7.1078907,3909.0,6.0,279.0,0.5057083,4877.0,55707.0,GALAXY
191.80182,-2.8748281,6005.0,3.0,144.0,0.1214791,336.0,51999.0,GALAXY
183.76161,-3.089943,1140.0,2.0,206.0,0.1662008,333.0,52313.0,GALAXY
229.16759,0.25050885,756.0,4.0,757.0,0.05258921,312.0,51689.0,QSO
357.66606,-1.1378959,4145.0,1.0,94.0,0.1200203,386.0,51788.0,GALAXY
179.12251,-3.2767951,1231.0,2.0,66.0,0.4656606,330.0,52370.0,GALAXY
181.0242,-2.6976552,1140.0,3.0,188.0,0.08231483,331.0,52368.0,GALAXY
181.75985,-2.737537,1231.0,3.0,84.0,0.02006612,331.0,52368.0,GALAXY
175.15234,-2.0512311,5973.0,4.0,60.0,0.09130854,328.0,52282.0,GALAXY
187.9999,-2.514284,1140.0,3.0,234.0,0.1097106,335.0,52000.0,GALAXY
190.1393,-2.9438988,6121.0,6.0,142.0,0.1681213,335.0,52000.0,GALAXY
186.87384,-2.216355,1140.0,4.0,227.0,0.08313815,334.0,51993.0,GALAXY
228.80487,-0.69187214,752.0,2.0,569.0,0.1216597,312.0,51689.0,GALAXY
172.52765,-1.2781971,1140.0,6.0,131.0,0.03275491,326.0,52375.0,GALAXY
185.20005,30.649319,5071.0,5.0,448.0,0.8096135,11395.0,58488.0,GALAXY
174.03663,-1.8689661,5976.0,6.0,168.0,0.04705266,327.0,52294.0,GALAXY
173.83791,-2.2866529,5976.0,6.0,165.0,0.04163294,327.0,52294.0,GALAXY
212.13345,33.850148,4512.0,2.0,96.0,-0.0006480734,3858.0,55273.0,STAR
41.114509,-0.061254871,2700.0,3.0,140.0,0.4598347,3650.0,55244.0,GALAXY
229.39864,0.42826078,752.0,5.0,573.0,0.3167015,312.0,51689.0,GALAXY
4.6327707,-0.22077781,4263.0,3.0,146.0,0.1923643,389.0,51795.0,GALAXY
334.0775,0.9215817,7717.0,1.0,156.0,0.7835317,9239.0,58018.0,GALAXY
193.26348,-1.9187051,1231.0,5.0,160.0,0.4055464,338.0,51694.0,GALAXY
128.28282,56.523315,4204.0,4.0,171.0,2.30155e-05,3362.0,54939.0,STAR
221.12352,-0.90835809,756.0,1.0,703.0,0.1100336,308.0,51662.0,GALAXY
129.41237,49.683972,1345.0,2.0,147.0,2.498653,3697.0,55290.0,QSO
240.89926,7.4543023,3836.0,4.0,609.0,0.4812969,4893.0,55709.0,GALAXY
44.35591,-2.6230936,6572.0,2.0,209.0,1.125383,9312.0,57784.0,GALAXY
191.07292,-3.6312813,6121.0,4.0,138.0,0.1895536,336.0,51999.0,GALAXY
226.0332,-1.2021063,752.0,1.0,551.0,0.0489473,310.0,51990.0,GALAXY
14.179674,0.47695144,4263.0,5.0,210.0,0.2981113,395.0,51783.0,GALAXY
29.692624,1.4533512,7717.0,2.0,528.0,0.478215,4271.0,55507.0,GALAXY
118.5294,26.306786,2830.0,2.0,51.0,1.92414e-05,3227.0,54893.0,STAR
234.09083,0.57053039,752.0,5.0,605.0,0.1386025,315.0,51663.0,GALAXY
144.45709,42.832691,2887.0,5.0,241.0,1.492062,3265.0,54888.0,QSO
220.88604,-0.27131089,752.0,3.0,516.0,0.3477391,308.0,51662.0,GALAXY
128.48918,56.350479,4208.0,3.0,171.0,-0.0002549106,3362.0,54939.0,STAR
243.14388,6.7282368,3894.0,4.0,263.0,0.6257949,4895.0,55708.0,GALAXY
235.41438,0.55716016,752.0,5.0,614.0,0.07204402,315.0,51663.0,GALAXY
171.12251,-3.1102884,1231.0,2.0,13.0,0.4103684,326.0,52375.0,GALAXY
240.1612,7.4537696,3836.0,4.0,605.0,-0.0002948167,4893.0,55709.0,STAR
182.6407,-0.77900934,6793.0,2.0,147.0,-4.96457e-05,324.0,51666.0,STAR
26.786369,16.178582,7713.0,3.0,402.0,0.4186523,11044.0,58508.0,QSO
184.79886,31.235561,5071.0,6.0,446.0,0.2002658,11395.0,58488.0,GALAXY
333.57233,-0.30014403,4192.0,3.0,179.0,0.2209544,9239.0,58018.0,GALAXY
182.24788,-0.00737976,756.0,3.0,444.0,-6.358901e-05,324.0,51666.0,STAR
187.31658,-1.437456,1140.0,6.0,230.0,1.569766,334.0,51993.0,QSO
233.81235,-0.74728863,752.0,2.0,603.0,0.2499828,315.0,51663.0,GALAXY
180.37723,-1.4361283,1140.0,6.0,183.0,0.03538197,331.0,52368.0,GALAXY
242.89088,6.5744162,3903.0,6.0,409.0,1.500515,4895.0,55708.0,QSO
36.042628,-1.0788255,4263.0,1.0,356.0,0.07158142,406.0,51876.0,GALAXY
240.40483,8.6392124,3996.0,3.0,241.0,0.5337026,4893.0,55709.0,GALAXY
226.55381,0.45400166,752.0,5.0,554.0,0.2252896,310.0,51990.0,GALAXY
232.04333,0.49394236,752.0,5.0,591.0,0.0849696,313.0,51673.0,GALAXY
162.86319,-2.7695436,1140.0,2.0,67.0,0.4117342,3786.0,55563.0,GALAXY
236.05907,14.202831,5194.0,3.0,790.0,0.5643178,4890.0,55741.0,GALAXY
232.15636,7.5961212,3903.0,5.0,338.0,-0.0004201957,4885.0,55735.0,STAR
237.3111,7.0443561,3909.0,6.0,278.0,-0.0001198248,4877.0,55707.0,STAR
44.114236,-2.404642,7264.0,2.0,159.0,0.9193887,9312.0,57784.0,GALAXY
338.7539,1.9596107,7717.0,3.0,188.0,0.8469688,9242.0,58022.0,GALAXY
347.87806,-0.68403895,4263.0,2.0,35.0,0.09217127,381.0,51811.0,GALAXY
139.98515,34.230483,3606.0,1.0,105.0,1.455617e-05,2961.0,54550.0,STAR
225.43783,15.284565,5308.0,3.0,220.0,0.1173277,2765.0,54535.0,GALAXY
190.09402,36.915669,4504.0,2.0,199.0,0.5662709,3969.0,55307.0,QSO
190.39582,-2.9843697,6005.0,6.0,143.0,0.08300956,335.0,52000.0,GALAXY
227.94232,0.44724833,752.0,5.0,564.0,0.09165655,311.0,51665.0,GALAXY
234.56902,7.0136385,3909.0,5.0,260.0,0.1140405,4881.0,55733.0,GALAXY
128.50198,39.269662,2825.0,1.0,146.0,0.4960726,3764.0,55514.0,GALAXY
184.18944,-0.11665071,756.0,3.0,457.0,0.0005312178,324.0,51666.0,STAR
182.09292,-1.046444,756.0,1.0,443.0,0.0001109866,324.0,51666.0,STAR
237.52787,12.835552,5308.0,4.0,300.0,0.5655825,4886.0,55737.0,GALAXY
179.22163,-2.1350546,1140.0,4.0,176.0,0.3575165,330.0,52370.0,GALAXY
230.48991,6.390413,3910.0,6.0,134.0,-7.114711e-05,2902.0,54629.0,STAR
242.11992,38.368533,3177.0,5.0,220.0,-0.0002478863,3467.0,54999.0,STAR
233.95027,15.02392,5330.0,3.0,33.0,0.5080808,4892.0,55738.0,GALAXY
348.43348,-0.96350503,2662.0,1.0,205.0,0.3407918,381.0,51811.0,GALAXY
227.45607,6.1898133,3910.0,5.0,114.0,0.6317928,4878.0,55710.0,GALAXY
230.39921,21.533557,4646.0,2.0,238.0,0.4758023,3950.0,55680.0,GALAXY
209.38022,33.098018,4576.0,5.0,583.0,0.6131042,3861.0,55274.0,GALAXY
196.16346,35.693789,4552.0,6.0,161.0,0.3645627,3977.0,55335.0,GALAXY
211.8554,33.31709,4512.0,1.0,96.0,0.4394572,3858.0,55273.0,GALAXY
164.21541,-0.2703292,6793.0,3.0,24.0,0.4676455,3836.0,55302.0,GALAXY
116.98535,41.756687,6573.0,4.0,222.0,0.0001233001,3674.0,55182.0,STAR
183.89201,0.37065434,756.0,4.0,455.0,0.0003279222,323.0,51615.0,STAR
42.357222,-2.5373955,7264.0,5.0,150.0,0.7639922,9311.0,57743.0,GALAXY
178.70693,-2.7201708,1231.0,3.0,63.0,0.136978,330.0,52370.0,GALAXY
348.55267,-0.18699753,4874.0,3.0,344.0,0.09301668,381.0,51811.0,GALAXY
357.57863,-0.81468706,4263.0,2.0,99.0,0.07189209,386.0,51788.0,GALAXY
234.31503,6.7981761,3903.0,4.0,352.0,0.5834816,4881.0,55733.0,GALAXY
212.20933,-1.5383857,2334.0,5.0,109.0,0.4705651,4038.0,55363.0,GALAXY
169.33953,-0.83671884,6793.0,2.0,58.0,0.7356845,3838.0,55588.0,GALAXY
241.69497,38.839079,3177.0,5.0,216.0,-0.0002490848,3467.0,54999.0,STAR
225.7931,-0.45056737,756.0,2.0,735.0,0.2292754,310.0,51990.0,GALAXY
18.397957,0.17631359,4263.0,4.0,238.0,0.1531676,398.0,51789.0,GALAXY
40.09334,-4.311661,7881.0,3.0,289.0,0.1943291,9314.0,57716.0,GALAXY
44.309165,-2.670329,6572.0,2.0,209.0,0.0002677402,9312.0,57784.0,STAR
228.86118,-0.90675237,2379.0,6.0,132.0,0.1219506,312.0,51689.0,GALAXY
234.28226,6.7618366,3909.0,4.0,259.0,2.432425,4881.0,55733.0,QSO
36.017721,-1.0195732,4874.0,1.0,661.0,0.0717666,406.0,51876.0,GALAXY
240.64912,7.7802631,3836.0,5.0,607.0,0.5586178,4893.0,55709.0,GALAXY
228.03485,-0.34010534,752.0,3.0,564.0,0.1170873,311.0,51665.0,GALAXY
164.57416,-0.84004498,756.0,1.0,326.0,0.472257,3836.0,55302.0,GALAXY
244.15897,7.7561298,3996.0,3.0,267.0,5.911888e-05,4896.0,55712.0,STAR
187.98176,-3.061868,1140.0,2.0,234.0,0.1733431,334.0,51993.0,GALAXY
244.18034,8.6272299,3996.0,5.0,266.0,0.5407643,4896.0,55712.0,GALAXY
191.77971,-2.712019,6005.0,3.0,145.0,0.06192031,336.0,51999.0,GALAXY
189.6251,-3.0089057,1140.0,2.0,245.0,0.1842857,335.0,52000.0,GALAXY
118.88746,27.378105,2830.0,3.0,57.0,-0.0001496028,3227.0,54893.0,STAR
191.27071,-3.5409024,6005.0,4.0,140.0,0.1911509,336.0,51999.0,GALAXY
37.468819,-0.93477226,4874.0,1.0,671.0,0.7474295,9313.0,57723.0,GALAXY
207.49785,0.75076384,756.0,5.0,612.0,0.5235046,4039.0,55648.0,GALAXY
184.07408,-0.13463911,756.0,3.0,456.0,-4.337368e-05,324.0,51666.0,STAR
182.17969,-3.0524941,1140.0,2.0,195.0,0.4801052,332.0,52367.0,GALAXY
129.4487,50.237824,1345.0,3.0,149.0,0.003385374,3697.0,55290.0,STAR
226.78686,1.121728,2327.0,2.0,30.0,0.1869456,310.0,51990.0,GALAXY
128.81139,49.624219,1331.0,3.0,169.0,3.160093e-05,3697.0,55290.0,STAR
183.98252,0.49484215,752.0,5.0,270.0,-5.039476e-05,323.0,51615.0,STAR
196.81285,36.195899,4470.0,2.0,80.0,0.5690808,3977.0,55335.0,GALAXY
136.91902,20.168046,5071.0,1.0,151.0,0.7511895,9563.0,58070.0,GALAXY
132.05339,2.2653253,1907.0,5.0,63.0,0.6078153,3813.0,55532.0,GALAXY
236.94366,6.1791896,3903.0,3.0,370.0,0.5230734,4877.0,55707.0,GALAXY
153.39576,53.3051,2735.0,4.0,64.0,-0.0007276711,3324.0,54943.0,STAR
15.443285,-4.0715126,7881.0,6.0,125.0,0.9718387,9336.0,57723.0,GALAXY
232.05601,7.2567565,3903.0,4.0,337.0,0.4873095,4885.0,55735.0,GALAXY
131.15499,39.241573,2711.0,2.0,164.0,0.0008617045,3765.0,55508.0,STAR
227.34896,-0.11360159,756.0,3.0,745.0,0.09458064,311.0,51665.0,GALAXY
162.52841,-2.4149021,1140.0,3.0,64.0,0.4324493,3786.0,55563.0,GALAXY
37.516964,-4.709127,7865.0,2.0,165.0,1.163994,9319.0,58043.0,QSO
186.46135,5.4172535,2247.0,5.0,171.0,0.0001934432,3253.0,54941.0,STAR
39.048654,-2.0432649,7780.0,4.0,162.0,0.8681476,9313.0,57727.0,GALAXY
336.96181,-0.54410919,4207.0,2.0,217.0,1.422614,9240.0,57687.0,GALAXY
238.70644,14.120496,5330.0,4.0,64.0,-0.000198273,3923.0,55325.0,STAR
154.17231,53.88429,2863.0,4.0,190.0,-0.000283739,3324.0,54943.0,STAR
184.87193,-2.1508344,1140.0,4.0,213.0,0.4369458,333.0,52313.0,GALAXY
178.53152,-3.6823642,1231.0,1.0,62.0,0.004854618,330.0,52370.0,GALAXY
26.757138,16.282751,7713.0,3.0,402.0,1.049746,11044.0,58508.0,QSO
233.98994,14.732422,5330.0,2.0,34.0,0.5261577,4892.0,55738.0,GALAXY
206.02318,35.830605,4512.0,4.0,60.0,0.5650277,3986.0,55329.0,GALAXY
162.54046,-3.0478073,1241.0,2.0,161.0,0.5091971,3786.0,55563.0,GALAXY
193.59845,-3.6876638,1231.0,1.0,162.0,0.3924557,337.0,51997.0,GALAXY
233.80323,12.469232,5308.0,1.0,278.0,2.654145,4891.0,55736.0,QSO
176.90465,-3.5535991,1231.0,1.0,51.0,0.3722931,329.0,52056.0,GALAXY
333.87554,-0.11767919,4207.0,3.0,197.0,0.7530099,9239.0,58018.0,GALAXY
335.85522,1.8929164,7717.0,3.0,168.0,1.182379,9241.0,58014.0,GALAXY
238.5551,14.341517,5194.0,5.0,806.0,0.5167351,3923.0,55325.0,GALAXY
193.73843,-3.1769364,1231.0,2.0,163.0,0.4235849,338.0,51694.0,GALAXY
184.81842,31.574989,4599.0,1.0,100.0,2.864982,11395.0,58488.0,QSO
193.61882,-3.4362516,1140.0,1.0,272.0,0.04650351,337.0,51997.0,GALAXY
188.48771,-3.0693262,1140.0,2.0,238.0,0.1657729,335.0,52000.0,GALAXY
196.70211,35.650354,4552.0,6.0,164.0,0.456106,3977.0,55335.0,GALAXY
128.26055,39.503033,2822.0,1.0,150.0,0.6446126,3764.0,55514.0,GALAXY
172.65489,-1.387261,1140.0,6.0,132.0,2.098022e-05,326.0,52375.0,STAR
174.82908,-2.0753358,5976.0,4.0,170.0,0.186408,327.0,52294.0,GALAXY
138.92515,33.458166,3704.0,6.0,56.0,1.703498,2961.0,54550.0,QSO
209.47085,33.534879,4576.0,6.0,583.0,0.6103272,3861.0,55274.0,GALAXY
37.344264,-0.82543304,4263.0,2.0,365.0,1.929233,9313.0,57727.0,QSO
121.71813,40.252045,1889.0,3.0,112.0,2.153969,3803.0,55513.0,QSO
304.08421,60.051329,6162.0,4.0,276.0,-2.913708e-05,2554.0,54263.0,STAR
236.99012,12.077786,5308.0,2.0,298.0,0.3045759,4886.0,55737.0,GALAXY
155.26718,53.344435,2735.0,3.0,71.0,-7.569527e-05,3324.0,54943.0,STAR
139.59703,33.876612,3704.0,6.0,60.0,1.718727,2961.0,54550.0,QSO
26.092429,0.90099448,4263.0,6.0,290.0,0.5381877,401.0,51788.0,GALAXY
230.663,7.2726471,3903.0,4.0,328.0,0.5101892,4889.0,55709.0,GALAXY
227.26251,6.935226,3903.0,2.0,306.0,0.5414475,4878.0,55710.0,GALAXY
8.76852009999999,1.9543429,7674.0,2.0,88.0,0.3539701,4304.0,55506.0,GALAXY
41.200444,-0.54278347,2700.0,2.0,141.0,0.4890996,3650.0,55244.0,GALAXY
231.43247,-0.32921365,752.0,3.0,587.0,0.05883771,313.0,51673.0,GALAXY
15.428455,-4.0047962,7881.0,6.0,125.0,0.9360626,9336.0,57723.0,GALAXY
220.97701,-1.0146625,2379.0,6.0,79.0,0.1433734,308.0,51662.0,GALAXY
338.82811,1.9272981,7717.0,3.0,188.0,0.8857846,9242.0,58022.0,GALAXY
236.48181,14.093155,5194.0,3.0,793.0,0.6126534,4890.0,55741.0,GALAXY
221.85883,0.38143687,756.0,4.0,708.0,0.4253418,308.0,51662.0,GALAXY
234.78185,0.22596604,756.0,4.0,795.0,0.0954942,315.0,51663.0,GALAXY
254.83488,27.413386,3705.0,2.0,372.0,-0.0002354721,2829.0,54623.0,STAR
129.05627,49.266334,1345.0,2.0,143.0,0.3311721,3697.0,55290.0,GALAXY
226.75131,15.500975,5308.0,4.0,228.0,0.1007312,2765.0,54535.0,GALAXY
7.80491389999997,1.057555,7674.0,2.0,79.0,0.5289316,4221.0,55443.0,GALAXY
178.12285,-2.7727488,1231.0,3.0,59.0,0.07591409,330.0,52370.0,GALAXY
179.77923,-2.0517082,1231.0,5.0,70.0,0.1267337,331.0,52368.0,GALAXY
249.01904,12.158471,4670.0,2.0,347.0,0.5689366,4066.0,55444.0,GALAXY
181.85789,-1.6687879,1140.0,5.0,193.0,0.03683434,332.0,52367.0,GALAXY
10.287569,-0.73030996,4263.0,2.0,184.0,0.5637301,3587.0,55182.0,GALAXY
176.35121,-2.1991725,5976.0,1.0,174.0,0.1225329,328.0,52282.0,GALAXY
179.6401,-2.1356667,1140.0,4.0,178.0,0.02058409,330.0,52370.0,GALAXY
171.88349,-2.6811826,1231.0,3.0,18.0,1.59023,326.0,52375.0,QSO
184.9883,-3.5885578,1231.0,1.0,105.0,0.07997174,333.0,52313.0,GALAXY
188.35883,-2.628397,1140.0,3.0,237.0,0.0001249166,335.0,52000.0,STAR
191.27994,-3.4862962,6005.0,4.0,140.0,0.1524255,336.0,51999.0,GALAXY
243.22322,6.6597649,3894.0,4.0,263.0,0.4644701,4895.0,55708.0,GALAXY
225.73433,-0.99907301,2379.0,6.0,111.0,-0.000125249,310.0,51990.0,STAR
37.459636,-0.77295232,4263.0,2.0,366.0,1.033974,9313.0,57727.0,GALAXY
187.19464,-2.5670552,1140.0,3.0,229.0,0.1889983,334.0,51993.0,GALAXY
359.15541,-0.02216055,2728.0,3.0,407.0,0.4221981,4216.0,55477.0,GALAXY
223.95164,0.86880262,2327.0,1.0,11.0,0.04408832,309.0,51994.0,GALAXY
302.67091,59.859825,6162.0,3.0,273.0,4.224154e-05,2554.0,54263.0,STAR
18.672623,-0.69885461,4263.0,2.0,240.0,0.0780197,398.0,51789.0,GALAXY
231.65696,0.59264011,752.0,5.0,588.0,0.05069121,313.0,51673.0,GALAXY
116.49361,37.961392,1345.0,3.0,47.0,-0.002859878,3667.0,55566.0,STAR
223.34929,-0.080929758,756.0,3.0,718.0,0.1005636,309.0,51994.0,GALAXY
229.09787,0.10252365,752.0,4.0,571.0,0.1153173,312.0,51689.0,GALAXY
193.19464,-3.1717091,1231.0,2.0,160.0,0.3412406,337.0,51997.0,GALAXY
173.82838,-1.9449708,1231.0,5.0,31.0,0.3041935,328.0,52282.0,GALAXY
223.70913,0.99037968,752.0,6.0,535.0,0.08732212,309.0,51994.0,GALAXY
182.28064,-3.0920109,1140.0,2.0,196.0,0.08872285,332.0,52367.0,GALAXY
196.69642,35.71442,4470.0,1.0,80.0,0.5717515,3977.0,55335.0,GALAXY
193.15024,-1.8048932,1140.0,5.0,269.0,6.446484e-05,337.0,51997.0,STAR
137.1052,19.703768,5080.0,5.0,161.0,0.8871836,9563.0,58070.0,GALAXY
222.55486,0.59302152,752.0,5.0,528.0,-4.605688e-05,308.0,51662.0,STAR
189.583,-3.1600514,1231.0,2.0,136.0,0.06492992,335.0,52000.0,GALAXY
184.84214,-2.7996277,1231.0,3.0,104.0,0.08034755,333.0,52313.0,GALAXY
30.471454,1.939298,7717.0,3.0,533.0,0.5468814,4271.0,55507.0,GALAXY
230.54924,38.932891,3958.0,2.0,11.0,-0.0001797296,2936.0,54626.0,STAR
193.00975,-2.3248765,1231.0,4.0,159.0,0.1200922,337.0,51997.0,GALAXY
183.31041,-0.01782574,756.0,3.0,451.0,-8.161989e-07,323.0,51615.0,STAR
232.25101,5.879596,3910.0,5.0,146.0,0.4315913,4885.0,55735.0,GALAXY
171.35435,-3.600693,1231.0,1.0,14.0,0.1977461,326.0,52375.0,GALAXY
137.35158,19.882658,5080.0,5.0,162.0,0.9815357,9563.0,58070.0,GALAXY
132.2833,2.7571076,2125.0,3.0,90.0,0.5056416,3813.0,55532.0,GALAXY
232.35096,5.5341151,2391.0,5.0,168.0,0.5275461,4885.0,55735.0,GALAXY
231.76588,-0.17850712,756.0,3.0,774.0,0.1224853,313.0,51673.0,GALAXY
240.69263,8.4602575,3996.0,3.0,243.0,0.4698406,4893.0,55709.0,GALAXY
207.74458,1.015878,752.0,6.0,429.0,-0.0003469939,4039.0,55648.0,STAR
234.64498,6.6508101,3909.0,4.0,261.0,0.0380571,4881.0,55733.0,GALAXY
178.14328,-2.247293,1140.0,4.0,168.0,0.3636832,329.0,52056.0,GALAXY
339.08371,1.4667389,7717.0,2.0,190.0,0.7161517,9242.0,58022.0,GALAXY
240.7403,7.4454401,3836.0,4.0,608.0,0.624538,4893.0,55709.0,GALAXY
174.02765,-2.7165294,5976.0,5.0,163.0,0.2013235,327.0,52294.0,GALAXY
173.5126,-1.8587846,1231.0,5.0,28.0,0.09859182,327.0,52294.0,GALAXY
230.72461,20.971919,4646.0,1.0,241.0,0.5191025,3950.0,55680.0,GALAXY
42.360373,-3.1157131,6572.0,4.0,197.0,2.014044,9311.0,57743.0,QSO
178.55248,-2.8285252,1231.0,3.0,62.0,-8.26303e-05,330.0,52370.0,STAR
44.236909,-3.8407719,7881.0,4.0,317.0,0.9239081,9312.0,57784.0,GALAXY
120.29789,54.374994,4264.0,4.0,128.0,0.4604909,3682.0,55244.0,GALAXY
238.54262,14.313287,5194.0,5.0,806.0,0.5171722,3923.0,55325.0,GALAXY
190.78563,-2.8781663,6005.0,5.0,144.0,0.04822439,335.0,52000.0,GALAXY
42.415795,-1.8226967,7780.0,4.0,185.0,0.7932645,9311.0,57743.0,GALAXY
183.67396,0.89450879,752.0,6.0,268.0,3.22822e-05,323.0,51615.0,STAR
