MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
11.8,26.9,0.0,6.0,5.9,33.0,6.0,17.0,43.0,26.0,1020.9,1017.7,7.0,7.0,18.2,26.5,No
3.7,17.2,0.0,2.8,10.3,33.0,13.0,17.0,74.0,33.0,1024.2,1020.5,0.0,0.0,10.4,16.6,No
9.7,21.5,0.0,7.0,10.7,35.0,19.0,20.0,35.0,20.0,1017.7,1013.6,0.0,0.0,15.5,20.9,No
19.2,36.9,0.0,11.6,9.5,72.0,20.0,20.0,15.0,13.0,1014.1,1009.8,2.0,7.0,29.3,36.0,No
25.2,31.7,0.0,2.8,7.1,54.0,26.0,28.0,66.0,74.0,1011.0,1008.7,7.0,7.0,27.4,29.2,No
23.6,35.1,2.8,5.6,8.3,63.0,9.0,24.0,73.0,55.0,1011.2,1006.8,4.0,3.0,27.4,32.9,Yes
5.0,25.0,0.0,6.4,10.5,46.0,20.0,22.0,14.0,7.0,1015.1,1010.1,0.0,0.0,16.6,24.5,No
4.5,28.3,0.0,5.8,11.3,28.0,6.0,13.0,25.0,7.0,1023.0,1018.2,0.0,0.0,18.4,27.6,No
22.6,31.4,25.0,5.2,4.1,52.0,7.0,11.0,89.0,62.0,1011.2,1008.9,7.0,7.0,24.5,30.6,No
24.4,33.8,0.2,3.4,10.5,31.0,17.0,17.0,74.0,51.0,1009.9,1007.2,1.0,7.0,28.0,32.6,No
16.7,32.1,2.6,2.6,6.9,46.0,17.0,20.0,84.0,29.0,1020.1,1014.6,7.0,3.0,19.3,29.8,No
19.2,31.6,0.0,6.2,9.1,41.0,17.0,22.0,64.0,36.0,1008.4,1003.8,7.0,7.0,24.1,31.0,No
4.6,20.7,0.0,5.4,11.5,37.0,15.0,19.0,65.0,33.0,1024.1,1019.9,6.0,2.0,12.7,20.5,No
11.0,28.2,0.0,6.6,13.2,43.0,15.0,20.0,48.0,17.0,1017.3,1013.7,3.0,1.0,20.9,26.3,No
21.1,30.2,0.0,5.8,10.3,44.0,28.0,22.0,65.0,41.0,1014.1,1010.1,4.0,1.0,23.1,29.7,No
15.3,34.1,0.0,9.2,9.5,59.0,30.0,33.0,17.0,16.0,1013.9,1009.0,4.0,1.0,23.5,33.2,Yes
9.3,32.0,0.0,9.2,11.7,43.0,2.0,19.0,10.0,7.0,1023.5,1020.3,0.0,1.0,24.7,30.2,No
26.0,36.8,0.0,11.2,11.1,44.0,26.0,19.0,50.0,36.0,1006.0,1002.6,3.0,6.0,30.4,34.8,No
19.0,28.5,0.0,16.4,11.5,52.0,33.0,19.0,21.0,13.0,1018.1,1014.4,2.0,0.0,21.7,27.0,No
17.7,30.3,0.0,9.4,11.2,52.0,30.0,15.0,14.0,18.0,1016.4,1012.2,1.0,1.0,21.3,29.8,No
19.9,37.7,0.0,14.8,11.8,48.0,17.0,9.0,28.0,16.0,1010.4,1006.2,0.0,1.0,30.2,35.6,No
4.4,25.0,0.0,4.0,10.8,31.0,4.0,19.0,44.0,17.0,1022.9,1019.0,0.0,0.0,14.4,24.5,No
25.2,33.0,3.8,2.8,11.2,33.0,13.0,22.0,80.0,65.0,1009.8,1005.9,7.0,5.0,28.5,32.4,No
23.6,33.1,0.0,5.2,11.5,33.0,11.0,22.0,77.0,52.0,1011.6,1008.0,4.0,3.0,29.3,32.4,No
22.8,31.8,0.0,5.6,8.6,20.0,6.0,15.0,71.0,62.0,1012.7,1009.5,5.0,7.0,26.9,29.9,No
25.9,33.5,0.0,4.8,9.9,41.0,11.0,22.0,73.0,64.0,1010.2,1006.8,7.0,7.0,29.9,32.4,No
17.3,31.3,0.0,6.8,8.4,30.0,9.0,22.0,87.0,41.0,1014.5,1010.4,7.0,7.0,22.5,29.0,No
25.4,31.1,0.0,4.2,3.8,44.0,11.0,26.0,84.0,74.0,1003.2,1000.2,7.0,6.0,26.1,29.5,Yes
19.9,35.8,0.0,18.6,10.6,39.0,24.0,15.0,15.0,8.0,1010.6,1005.5,4.0,5.0,26.9,34.6,No
21.6,33.8,33.0,10.4,8.7,67.0,2.0,24.0,71.0,53.0,1010.7,1006.6,7.0,2.0,26.8,31.6,Yes
9.7,23.2,0.0,3.2,8.9,26.0,7.0,15.0,55.0,37.0,1022.4,1018.6,6.0,6.0,17.3,22.3,No
19.5,35.5,0.0,7.4,10.6,30.0,6.0,20.0,66.0,34.0,1014.2,1010.6,7.0,7.0,26.6,30.8,No
24.2,33.1,0.0,7.0,9.9,43.0,15.0,24.0,74.0,43.0,1010.6,1008.3,7.0,6.0,27.0,32.5,No
25.8,27.5,4.4,1.0,0.0,44.0,9.0,6.0,87.0,96.0,1004.5,1002.1,8.0,8.0,26.8,25.2,Yes
21.0,33.3,0.0,7.4,10.7,44.0,15.0,9.0,68.0,46.0,1011.3,1007.7,3.0,6.0,26.5,32.6,Yes
18.8,31.2,0.0,5.8,10.9,56.0,9.0,28.0,87.0,28.0,1018.2,1013.9,2.0,2.0,23.8,30.7,No
24.1,32.3,0.0,5.6,4.4,26.0,9.0,15.0,59.0,49.0,1014.6,1010.9,6.0,5.0,27.5,30.6,No
24.4,35.7,0.2,4.8,11.7,39.0,9.0,31.0,67.0,44.0,1012.2,1009.3,6.0,6.0,30.7,33.9,No
23.7,34.7,2.4,6.4,7.7,37.0,17.0,20.0,82.0,35.0,1012.7,1009.0,7.0,5.0,26.6,34.0,No
16.4,29.5,0.0,6.0,10.8,31.0,11.0,19.0,79.0,54.0,1014.9,1010.5,5.0,2.0,23.7,28.1,No
19.8,33.0,0.0,6.6,11.1,31.0,20.0,15.0,42.0,26.0,1013.7,1009.8,3.0,4.0,26.1,32.4,No
23.2,33.4,0.0,8.8,11.0,33.0,7.0,22.0,68.0,52.0,1013.9,1010.5,1.0,2.0,28.7,32.0,No
24.4,32.2,17.6,4.0,6.3,35.0,6.0,20.0,84.0,95.0,1010.8,1008.4,7.0,8.0,28.1,24.5,Yes
9.8,16.9,0.0,5.2,8.1,48.0,24.0,20.0,54.0,36.0,1027.0,1023.6,4.0,3.0,11.8,16.2,No
25.7,35.1,0.0,7.2,9.9,46.0,17.0,28.0,63.0,38.0,1011.7,1008.1,6.0,4.0,29.4,34.3,No
9.8,27.8,0.0,10.0,13.0,43.0,13.0,17.0,38.0,15.0,1013.6,1008.6,1.0,1.0,17.5,26.3,No
28.0,35.0,0.0,8.4,5.0,52.0,9.0,22.0,71.0,62.0,1013.2,1008.9,7.0,7.0,29.3,31.4,Yes
14.2,30.1,0.0,15.2,11.0,52.0,28.0,28.0,17.0,9.0,1016.0,1011.4,2.0,7.0,23.2,29.1,No
23.5,34.4,4.2,5.2,6.3,46.0,15.0,33.0,72.0,62.0,1010.9,1008.2,7.0,7.0,27.9,27.7,Yes
3.2,22.9,0.0,5.0,11.0,33.0,4.0,15.0,50.0,24.0,1019.2,1013.5,0.0,0.0,13.2,22.3,No
23.8,26.9,40.0,4.0,0.0,41.0,13.0,30.0,95.0,85.0,1003.9,1002.4,8.0,8.0,24.6,26.4,Yes
7.9,21.7,0.0,4.0,10.5,37.0,9.0,24.0,72.0,34.0,1019.7,1015.7,3.0,6.0,14.6,21.2,No
9.6,29.5,0.0,4.0,10.1,24.0,2.0,13.0,67.0,26.0,1021.7,1017.1,2.0,2.0,16.7,28.5,No
19.8,32.1,0.0,5.2,10.9,35.0,15.0,15.0,47.0,22.0,1013.9,1010.9,1.0,3.0,23.3,31.8,No
12.0,30.8,0.0,7.4,11.2,39.0,2.0,17.0,24.0,12.0,1020.2,1016.2,0.0,1.0,22.6,29.3,No
15.5,30.8,0.0,7.6,9.8,44.0,6.0,19.0,27.0,11.0,1017.8,1014.5,3.0,5.0,23.4,29.3,No
25.5,34.3,0.0,7.4,9.5,69.0,13.0,26.0,71.0,55.0,1010.3,1006.3,5.0,7.0,29.9,30.8,Yes
23.6,36.5,0.0,18.4,8.1,46.0,26.0,26.0,26.0,11.0,1017.8,1013.3,5.0,4.0,27.2,35.5,No
24.7,33.9,0.0,8.0,10.9,26.0,13.0,17.0,69.0,51.0,1010.9,1007.8,7.0,2.0,28.8,32.1,No
15.4,31.0,0.0,6.6,11.1,54.0,22.0,24.0,44.0,13.0,1016.8,1013.2,2.0,0.0,22.7,30.3,No
5.6,32.7,0.0,9.0,11.5,28.0,2.0,11.0,14.0,5.0,1020.5,1015.0,0.0,0.0,20.6,31.2,No
27.0,34.0,0.0,4.0,6.5,41.0,9.0,20.0,71.0,56.0,1010.1,1006.4,7.0,7.0,30.5,33.4,No
26.7,33.5,0.0,6.0,11.1,28.0,6.0,19.0,77.0,63.0,1012.1,1009.6,3.0,4.0,30.2,33.0,No
12.5,31.3,0.0,5.6,10.9,28.0,4.0,19.0,60.0,37.0,1014.9,1011.2,1.0,0.0,21.7,27.4,No
21.6,38.1,0.0,12.2,12.0,28.0,15.0,19.0,33.0,22.0,1005.5,1002.0,4.0,6.0,31.2,37.6,No
23.4,32.4,0.2,12.2,4.1,46.0,9.0,17.0,58.0,43.0,1014.0,1010.7,7.0,6.0,26.8,31.1,Yes
24.8,29.3,40.6,8.6,1.6,37.0,4.0,20.0,92.0,75.0,1008.0,1005.8,7.0,7.0,26.4,27.3,Yes
24.4,31.2,21.0,4.0,6.7,37.0,15.0,9.0,94.0,67.0,1013.1,1009.9,6.0,6.0,25.1,29.5,No
22.2,31.2,0.2,6.2,3.3,43.0,19.0,20.0,55.0,30.0,1013.2,1010.4,6.0,7.0,25.7,29.9,No
14.1,26.1,0.0,6.0,5.6,44.0,13.0,28.0,18.0,14.0,1017.9,1013.2,7.0,1.0,18.1,25.5,No
2.8,21.1,0.0,5.8,11.1,39.0,19.0,15.0,32.0,19.0,1022.0,1018.3,1.0,0.0,12.7,20.3,No
21.0,32.9,0.0,5.2,10.2,39.0,17.0,17.0,69.0,38.0,1016.0,1011.4,5.0,3.0,25.6,30.6,No
28.1,34.5,3.8,4.2,10.5,41.0,17.0,31.0,69.0,59.0,1009.6,1005.6,7.0,6.0,31.4,33.7,No
8.7,27.0,0.0,3.2,9.7,41.0,9.0,24.0,65.0,26.0,1017.6,1014.9,1.0,4.0,17.7,26.1,No
25.7,33.7,0.0,8.6,9.7,41.0,13.0,22.0,70.0,58.0,1012.2,1008.4,6.0,5.0,30.2,32.7,Yes
20.7,33.4,0.0,6.6,11.0,35.0,9.0,26.0,65.0,44.0,1014.7,1010.6,1.0,2.0,27.3,32.3,No
11.7,19.7,0.0,3.2,9.5,39.0,20.0,22.0,65.0,44.0,1024.7,1021.1,6.0,7.0,13.2,18.8,No
25.5,33.5,0.0,7.0,8.2,30.0,9.0,20.0,78.0,58.0,1009.5,1006.2,6.0,7.0,27.6,33.3,No
26.1,34.3,0.0,5.0,9.0,33.0,15.0,24.0,77.0,65.0,1007.0,1004.9,7.0,8.0,28.6,32.2,No
24.6,35.1,0.4,5.2,11.6,31.0,13.0,13.0,70.0,36.0,1007.8,1003.7,7.0,3.0,30.1,34.5,No
22.3,35.1,0.0,10.8,11.1,35.0,11.0,26.0,34.0,41.0,1014.4,1010.7,1.0,6.0,28.7,32.7,No
18.4,30.7,0.0,8.4,11.0,31.0,9.0,20.0,80.0,56.0,1017.7,1013.9,2.0,1.0,23.4,29.3,No
16.1,29.3,0.0,6.6,11.3,46.0,19.0,17.0,39.0,21.0,1015.9,1011.7,2.0,2.0,20.6,28.5,No
24.3,33.6,0.0,20.0,11.4,52.0,28.0,35.0,17.0,15.0,1010.3,1007.5,6.0,4.0,26.1,32.7,No
25.5,31.3,1.6,5.6,2.5,30.0,13.0,17.0,88.0,70.0,1011.7,1009.5,7.0,7.0,27.1,29.9,Yes
22.7,34.1,0.0,7.4,11.1,39.0,20.0,24.0,58.0,31.0,1016.3,1012.0,6.0,6.0,26.8,31.6,No
24.5,32.9,0.8,4.8,10.1,52.0,20.0,24.0,81.0,55.0,1012.2,1008.8,6.0,6.0,27.6,32.2,No
21.0,32.3,0.0,6.6,9.9,31.0,17.0,19.0,73.0,39.0,1012.5,1009.3,4.0,4.0,25.5,31.8,No
18.5,38.1,0.0,12.0,12.4,39.0,6.0,9.0,20.0,11.0,1014.5,1009.8,0.0,3.0,31.0,36.0,No
5.2,23.4,0.0,4.0,7.9,30.0,4.0,9.0,50.0,23.0,1021.8,1017.6,7.0,1.0,11.8,22.9,No
19.4,30.6,0.0,7.4,9.9,41.0,11.0,24.0,58.0,47.0,1013.6,1009.5,7.0,7.0,24.8,29.3,No
20.1,38.1,0.0,13.8,9.6,35.0,20.0,13.0,28.0,19.0,1011.5,1007.1,6.0,4.0,30.1,37.1,No
24.8,32.8,0.6,5.0,4.7,31.0,13.0,11.0,78.0,62.0,1005.8,1003.0,7.0,7.0,27.5,32.0,Yes
18.6,31.0,0.0,7.2,11.0,31.0,9.0,20.0,65.0,44.0,1015.6,1011.1,2.0,3.0,25.4,29.7,No
3.3,18.5,0.0,3.0,10.6,50.0,24.0,28.0,60.0,37.0,1025.6,1021.5,1.0,1.0,12.1,17.7,No
23.8,31.8,0.0,5.6,7.2,35.0,9.0,28.0,80.0,57.0,1015.1,1010.6,3.0,2.0,27.2,30.7,No
11.6,26.8,2.8,1.4,6.0,35.0,9.0,19.0,88.0,52.0,1018.7,1013.9,2.0,6.0,17.7,26.0,Yes
23.1,37.8,0.0,13.8,13.1,59.0,13.0,37.0,27.0,14.0,1008.9,1005.7,1.0,1.0,31.7,36.6,No
22.0,34.2,0.0,8.0,11.0,48.0,7.0,31.0,63.0,43.0,1014.1,1009.8,0.0,3.0,27.2,33.0,No
6.9,18.5,0.0,2.6,2.2,31.0,2.0,15.0,83.0,43.0,1019.4,1017.3,7.0,8.0,11.3,17.6,No
26.6,33.7,0.0,9.6,6.8,48.0,7.0,22.0,82.0,63.0,1010.6,1007.2,7.0,7.0,28.9,33.2,No
12.3,33.0,0.0,10.4,11.6,33.0,2.0,24.0,25.0,7.0,1016.5,1012.9,1.0,1.0,23.6,32.7,No
24.5,33.6,0.0,7.6,9.4,35.0,13.0,24.0,64.0,52.0,1014.9,1011.0,2.0,4.0,29.4,32.6,No
22.4,31.8,0.0,4.6,10.6,33.0,4.0,26.0,71.0,57.0,1012.1,1007.9,2.0,1.0,27.4,30.5,No
22.4,33.8,2.4,5.8,8.0,46.0,2.0,24.0,72.0,46.0,1011.7,1007.9,6.0,6.0,27.1,32.2,No
28.6,35.5,0.0,9.4,11.7,54.0,17.0,37.0,64.0,62.0,1010.4,1006.5,1.0,1.0,31.5,33.1,Yes
16.5,30.5,0.0,9.8,10.7,59.0,30.0,26.0,29.0,15.0,1017.9,1012.7,6.0,5.0,22.9,29.9,No
19.4,30.9,0.0,5.2,9.9,31.0,17.0,22.0,60.0,58.0,1012.7,1009.3,2.0,5.0,23.8,29.1,No
22.4,34.2,9.4,8.6,5.0,56.0,11.0,20.0,81.0,50.0,1014.7,1009.9,7.0,6.0,25.1,32.6,No
2.8,22.8,0.0,7.2,10.9,33.0,9.0,9.0,47.0,15.0,1028.0,1024.1,0.0,0.0,11.1,21.7,No
14.1,30.0,0.0,9.8,10.1,48.0,11.0,28.0,50.0,29.0,1014.9,1011.0,3.0,1.0,21.3,29.7,No
21.5,32.4,0.0,6.0,11.0,33.0,13.0,22.0,72.0,40.0,1016.0,1011.8,0.0,1.0,26.5,31.4,No
25.6,30.4,4.4,4.0,1.8,35.0,20.0,19.0,79.0,75.0,1009.0,1005.9,7.0,7.0,28.4,28.9,Yes
21.8,32.9,0.0,9.4,11.1,61.0,31.0,31.0,40.0,30.0,1015.9,1011.8,1.0,2.0,25.4,31.4,No
26.3,28.7,0.2,4.8,0.0,52.0,15.0,24.0,77.0,87.0,1008.6,1006.8,7.0,8.0,28.7,27.1,Yes
21.4,35.4,1.0,13.0,11.5,56.0,17.0,30.0,62.0,27.0,1005.8,1002.5,1.0,3.0,26.2,33.8,No
23.3,40.1,0.0,10.8,11.7,48.0,28.0,28.0,21.0,13.0,1009.9,1007.0,6.0,5.0,32.6,39.8,No
20.0,32.9,0.0,6.6,10.3,44.0,17.0,13.0,52.0,37.0,1014.7,1011.1,4.0,5.0,25.5,32.2,No
19.5,30.5,0.0,4.0,10.7,57.0,30.0,26.0,30.0,21.0,1017.9,1013.4,3.0,1.0,23.7,29.8,No
22.2,33.0,0.0,5.2,10.8,44.0,22.0,24.0,49.0,27.0,1014.9,1011.9,1.0,3.0,25.3,32.6,No
20.8,40.9,0.0,9.2,13.0,37.0,9.0,13.0,39.0,16.0,1008.4,1004.0,1.0,5.0,32.2,38.8,Yes
21.7,31.8,0.0,11.2,11.3,52.0,30.0,24.0,36.0,21.0,1017.3,1013.5,6.0,2.0,24.6,30.9,No
26.0,34.4,0.0,6.0,10.7,39.0,13.0,24.0,61.0,55.0,1011.5,1007.5,2.0,2.0,30.3,33.1,No
26.2,33.3,0.0,7.2,9.1,48.0,11.0,24.0,55.0,66.0,1009.1,1005.4,2.0,5.0,30.8,31.0,Yes
21.6,32.3,0.0,5.0,8.8,52.0,19.0,22.0,56.0,47.0,1014.2,1010.6,1.0,4.0,25.3,30.6,No
3.5,19.1,0.0,3.0,3.3,33.0,2.0,9.0,45.0,21.0,1023.8,1020.1,7.0,7.0,10.3,18.2,No
20.1,30.0,0.0,7.2,5.5,39.0,22.0,24.0,52.0,35.0,1013.7,1009.6,7.0,6.0,21.8,29.3,No
24.3,33.9,0.0,7.8,11.3,57.0,24.0,30.0,59.0,30.0,1011.7,1008.8,6.0,5.0,28.2,33.6,No
15.9,35.9,0.0,14.8,12.1,37.0,13.0,17.0,23.0,9.0,1010.3,1006.0,0.0,0.0,26.7,34.8,No
22.6,30.9,0.0,6.4,11.1,37.0,6.0,22.0,69.0,53.0,1013.6,1010.1,6.0,3.0,26.5,29.3,No
26.6,33.3,1.6,4.4,4.6,39.0,7.0,13.0,85.0,58.0,1011.1,1007.4,8.0,7.0,28.3,32.7,Yes
23.6,31.2,14.6,5.2,1.5,70.0,24.0,20.0,87.0,81.0,1005.4,1002.5,7.0,8.0,26.6,28.7,Yes
24.7,31.6,2.8,5.6,2.1,39.0,11.0,15.0,80.0,68.0,1005.3,1002.1,7.0,7.0,27.3,30.0,No
18.5,41.0,0.0,16.8,12.9,28.0,13.0,13.0,4.0,2.0,1007.6,1003.0,1.0,3.0,34.9,40.5,No
16.2,32.9,0.0,9.6,11.1,52.0,13.0,22.0,48.0,13.0,1015.0,1010.9,0.0,1.0,24.3,32.2,No
27.4,32.9,0.2,7.8,6.0,44.0,13.0,22.0,82.0,62.0,1011.4,1007.9,7.0,7.0,28.3,32.6,Yes
20.0,32.2,0.0,6.2,11.1,35.0,20.0,22.0,54.0,31.0,1014.9,1011.2,1.0,1.0,24.1,30.5,No
25.1,33.5,11.2,3.6,9.3,31.0,6.0,19.0,72.0,70.0,1010.0,1007.2,3.0,5.0,29.1,31.8,Yes
16.3,31.8,0.0,8.6,11.3,50.0,20.0,28.0,30.0,11.0,1017.8,1013.4,3.0,2.0,23.2,31.2,No
25.6,33.3,1.0,5.8,11.1,39.0,15.0,28.0,71.0,63.0,1011.1,1008.8,3.0,6.0,30.2,32.6,No
19.8,39.5,0.0,12.4,11.3,33.0,13.0,9.0,8.0,10.0,1012.7,1008.6,2.0,6.0,32.8,37.8,No
22.2,30.8,0.0,4.8,9.3,26.0,7.0,19.0,78.0,59.0,1014.7,1011.3,7.0,6.0,26.8,29.8,No
22.9,39.9,0.0,14.8,12.6,50.0,11.0,24.0,21.0,10.0,1004.9,1002.4,4.0,4.0,32.9,38.7,No
24.3,40.8,0.0,19.6,11.2,39.0,19.0,13.0,25.0,14.0,1010.4,1006.3,6.0,7.0,31.2,39.6,No
25.0,35.2,0.0,6.8,6.7,39.0,15.0,26.0,75.0,35.0,1014.7,1010.6,7.0,5.0,26.9,32.7,No
25.5,31.8,0.0,2.4,3.2,30.0,7.0,17.0,81.0,69.0,1007.1,1004.4,7.0,7.0,28.9,30.6,No
18.4,29.6,0.0,7.8,11.7,31.0,15.0,15.0,37.0,36.0,1011.8,1009.8,0.0,1.0,25.0,29.2,No
24.8,33.3,0.0,7.8,10.5,41.0,9.0,22.0,58.0,50.0,1012.0,1007.2,2.0,1.0,29.5,31.7,No
16.7,30.7,0.0,6.6,10.7,30.0,4.0,17.0,67.0,46.0,1015.2,1011.0,1.0,1.0,25.2,29.5,No
13.6,30.5,0.0,7.6,11.4,35.0,13.0,13.0,32.0,24.0,1014.6,1010.4,1.0,1.0,23.1,30.0,No
23.5,33.3,0.0,6.0,11.3,30.0,13.0,15.0,71.0,38.0,1009.9,1006.2,3.0,2.0,28.5,32.6,No
23.3,38.9,0.0,15.8,10.2,48.0,31.0,7.0,25.0,17.0,1010.0,1005.8,5.0,5.0,29.7,37.3,No
21.4,33.1,0.0,12.0,10.3,52.0,19.0,15.0,25.0,10.0,1021.7,1017.0,6.0,3.0,23.0,32.8,No
12.8,16.7,11.6,3.4,0.0,39.0,17.0,17.0,83.0,69.0,1023.3,1020.5,8.0,8.0,14.0,15.4,No
-1.0,18.2,0.0,4.0,10.5,52.0,13.0,24.0,59.0,22.0,1028.2,1024.6,0.0,0.0,9.3,17.5,No
4.9,18.2,0.0,6.4,10.2,43.0,13.0,22.0,66.0,21.0,1027.7,1024.8,1.0,1.0,10.9,17.7,No
22.3,33.0,0.0,6.0,9.0,33.0,11.0,17.0,79.0,51.0,1013.3,1010.8,2.0,4.0,27.2,31.3,No
25.2,34.0,0.0,7.6,10.4,44.0,9.0,28.0,71.0,48.0,1012.3,1007.8,6.0,3.0,29.6,33.1,No
19.5,32.1,0.0,5.4,10.3,33.0,6.0,17.0,75.0,49.0,1012.6,1008.7,3.0,4.0,25.5,29.7,No
7.3,18.3,0.0,4.4,9.5,44.0,13.0,26.0,59.0,33.0,1032.9,1029.2,4.0,0.0,11.0,18.0,No
17.0,35.9,0.0,11.6,8.8,43.0,19.0,15.0,38.0,18.0,1009.6,1005.7,7.0,5.0,23.5,34.2,No
14.0,29.8,0.0,5.6,11.2,33.0,7.0,17.0,66.0,25.0,1016.0,1013.0,1.0,4.0,21.2,29.4,No
26.4,34.4,0.0,9.0,8.2,50.0,4.0,24.0,69.0,63.0,1010.4,1007.8,4.0,6.0,29.8,28.0,Yes
26.7,32.3,1.6,5.4,6.0,37.0,17.0,28.0,83.0,75.0,1008.3,1005.0,4.0,7.0,28.8,30.4,Yes
2.1,17.6,0.0,3.8,9.8,33.0,9.0,11.0,68.0,42.0,1025.5,1021.8,1.0,0.0,10.2,16.5,No
19.6,32.0,0.0,6.0,10.1,50.0,31.0,24.0,63.0,38.0,1013.9,1009.8,3.0,1.0,24.5,31.7,No
24.7,28.6,8.2,2.6,0.0,30.0,11.0,20.0,91.0,96.0,1008.6,1006.3,8.0,8.0,26.4,24.0,Yes
22.1,31.6,0.0,8.0,10.9,48.0,30.0,11.0,25.0,17.0,1013.6,1011.2,1.0,0.0,24.3,30.7,No
25.3,32.9,0.0,2.8,10.0,35.0,6.0,24.0,76.0,62.0,1011.3,1007.7,2.0,6.0,29.8,32.0,No
18.1,36.2,0.0,8.2,10.9,44.0,28.0,17.0,11.0,7.0,1013.7,1009.3,2.0,6.0,29.1,35.0,No
25.2,32.6,0.0,5.2,11.1,37.0,13.0,26.0,76.0,67.0,1008.0,1005.0,4.0,6.0,28.9,31.9,Yes
4.7,21.3,0.0,4.2,9.1,44.0,6.0,26.0,50.0,31.0,1023.6,1019.7,5.0,6.0,10.9,20.3,No
24.7,34.3,0.0,18.8,13.0,56.0,30.0,30.0,29.0,17.0,1007.2,1004.5,6.0,4.0,30.5,33.5,No
4.6,21.3,0.0,4.6,10.3,35.0,7.0,15.0,64.0,33.0,1020.1,1016.6,0.0,0.0,13.6,20.6,No
16.4,33.4,0.0,12.6,11.4,43.0,11.0,20.0,42.0,33.0,1016.0,1011.7,2.0,6.0,26.1,31.4,No
10.6,26.3,0.0,10.6,10.9,44.0,26.0,24.0,34.0,14.0,1021.8,1016.9,1.0,1.0,18.4,25.7,No
24.9,35.5,0.0,8.0,9.8,52.0,13.0,20.0,63.0,34.0,1012.4,1008.7,5.0,5.0,29.8,34.7,No
10.9,30.4,0.0,8.4,10.2,48.0,19.0,22.0,26.0,16.0,1019.7,1015.6,1.0,1.0,24.5,29.6,No
21.4,30.4,16.0,10.0,11.1,37.0,15.0,22.0,71.0,54.0,1012.7,1009.1,7.0,7.0,23.9,29.9,No
18.9,38.5,0.0,15.6,11.8,37.0,20.0,20.0,23.0,18.0,1009.6,1005.7,0.0,1.0,31.9,37.4,No
27.2,32.9,0.0,7.6,7.0,33.0,17.0,24.0,75.0,63.0,1011.0,1008.3,7.0,7.0,29.5,31.9,No
7.3,23.3,0.0,4.0,10.6,33.0,11.0,19.0,52.0,29.0,1022.0,1018.1,1.0,1.0,15.7,22.4,No
13.1,22.5,0.0,4.0,5.2,31.0,11.0,17.0,72.0,60.0,1020.7,1017.5,3.0,7.0,18.2,22.0,No
14.7,18.4,3.2,9.6,2.8,35.0,19.0,13.0,87.0,62.0,1021.3,1019.4,7.0,7.0,15.0,16.0,No
28.6,38.1,0.0,17.8,13.1,61.0,26.0,26.0,29.0,13.0,1009.6,1007.1,2.0,3.0,31.5,36.4,No
23.4,33.4,0.0,7.0,10.6,35.0,7.0,26.0,37.0,34.0,1014.9,1010.4,1.0,1.0,29.7,32.9,No
24.4,33.8,13.8,7.2,7.7,50.0,9.0,13.0,82.0,67.0,1013.6,1011.3,7.0,7.0,28.1,31.4,No
26.1,34.6,0.0,5.2,7.3,33.0,13.0,15.0,76.0,84.0,1007.1,1004.4,7.0,7.0,30.3,29.3,Yes
4.9,25.4,0.0,4.0,8.2,31.0,11.0,19.0,27.0,18.0,1016.3,1012.6,2.0,3.0,16.0,24.7,No
18.1,32.9,0.0,10.4,11.2,35.0,2.0,24.0,67.0,49.0,1014.4,1009.9,0.0,1.0,26.6,30.1,No
18.3,23.3,0.4,13.2,2.8,56.0,22.0,9.0,68.0,90.0,1019.0,1017.5,7.0,8.0,21.7,19.6,Yes
26.1,33.1,0.0,7.4,10.6,41.0,28.0,28.0,72.0,58.0,1010.3,1007.8,5.0,6.0,29.0,31.7,No
7.7,11.3,6.4,0.8,0.0,37.0,20.0,20.0,95.0,56.0,1022.8,1020.6,8.0,7.0,7.9,11.1,No
10.6,24.5,8.0,1.6,0.5,39.0,13.0,19.0,29.0,55.0,1017.0,1014.5,8.0,7.0,19.6,19.9,No
20.4,32.6,0.0,8.0,10.9,39.0,20.0,15.0,39.0,34.0,1010.3,1006.5,1.0,1.0,23.2,31.8,No
21.5,36.1,0.0,14.2,11.8,57.0,17.0,26.0,38.0,20.0,1007.7,1003.8,2.0,6.0,29.0,35.5,No
16.6,30.6,0.0,5.0,11.0,33.0,11.0,22.0,55.0,32.0,1014.1,1010.6,1.0,1.0,23.2,29.8,No
24.9,35.9,0.0,6.0,11.0,41.0,11.0,22.0,68.0,26.0,1012.6,1009.0,1.0,4.0,30.1,34.8,No
23.9,32.1,0.0,7.4,9.3,31.0,11.0,26.0,74.0,58.0,1012.2,1007.9,6.0,1.0,28.2,31.3,No
17.9,34.4,0.0,6.0,11.9,57.0,20.0,13.0,47.0,25.0,1015.3,1010.9,1.0,4.0,26.0,32.7,No
2.4,21.5,0.0,4.0,10.9,35.0,2.0,19.0,49.0,18.0,1021.4,1017.2,0.0,0.0,11.8,21.0,No
-1.8,24.0,0.0,3.0,10.5,20.0,6.0,9.0,38.0,7.0,1020.5,1015.1,0.0,0.0,10.7,23.3,No
24.8,33.4,0.0,5.2,10.5,33.0,11.0,22.0,68.0,47.0,1011.1,1007.2,4.0,3.0,29.4,32.5,No
