From Bank,To Bank,Amount Received,Amount Paid,Is_Laundering
423.0,11314.0,21.48,21.48,0
122967.0,19325.0,145094.66,145094.66,0
258799.0,14.0,2997.23,2997.23,0
10.0,36975.0,343.86,343.86,0
133159.0,133159.0,25813.03,25813.03,0
70.0,118699.0,205.25,205.25,0
52788.0,153802.0,27194.72,27194.72,0
41428.0,143711.0,17.9,17.9,0
18520.0,129074.0,815.82,815.82,0
118.0,169261.0,53.007294,53.007294,0
216.0,18.0,1240.48,1240.48,0
115332.0,233640.0,103.72,103.72,0
70.0,217662.0,13055.89,13055.89,0
22661.0,14408.0,2495.62,2495.62,0
0.0,218587.0,3646.56,3646.56,0
70.0,31879.0,15366.65,15366.65,0
70.0,49096.0,16548.05,16548.05,0
13821.0,238579.0,2587.83,2587.83,0
149205.0,10.0,3679.48,3679.48,0
11337.0,158021.0,529.37,529.37,0
5923.0,26922.0,6357.02,6357.02,0
136009.0,137293.0,2586.36,2586.36,0
600.0,11.0,254.91,254.91,0
23642.0,5.0,492101.98,492101.98,0
238477.0,44198.0,844.37,844.37,0
70.0,147509.0,192973.26,192973.26,0
219353.0,219353.0,679.27,679.27,0
12274.0,21444.0,1772.23,1772.23,0
271241.0,74307.0,0.0105,0.0105,0
1638.0,1638.0,2484.57,2911.38,0
110400.0,110198.0,51778.79,51778.79,0
15.0,9735.0,5814.27,5814.27,0
11495.0,2860.0,103.81,103.81,0
423.0,21444.0,50.36,50.36,0
70.0,26.0,26459.26,26459.26,0
6586.0,123496.0,28340.74,28340.74,0
118.0,270372.0,0.008365,0.008365,0
2860.0,115966.0,128.89,128.89,0
70.0,165852.0,661.66,661.66,0
70.0,8720.0,12.1,12.1,0
23033.0,125882.0,178143.95,178143.95,0
25304.0,1768.0,127.13,127.13,0
16293.0,6269.0,209.92,209.92,0
15400.0,211012.0,372.84,372.84,0
70.0,216208.0,240.05,240.05,0
12678.0,211204.0,1315132.19,1315132.19,0
26.0,224943.0,16028.46,16028.46,0
21260.0,1889.0,298.9,298.9,0
20.0,22661.0,238.36,238.36,0
600.0,48055.0,135.99,135.99,0
4308.0,216269.0,27.02,27.02,0
11437.0,14620.0,14.31,14.31,0
169489.0,169489.0,0.315956,0.315956,0
12503.0,1390.0,4.73,4.73,0
110821.0,21647.0,675.53,675.53,0
25400.0,24070.0,9196.93,9196.93,0
28560.0,15607.0,697.43,697.43,0
3460.0,139296.0,246.91,246.91,0
349.0,3597.0,48.86,48.86,0
216.0,216.0,838.91,838.91,0
11.0,1126.0,3905.6,3905.6,0
24633.0,15680.0,77.39,77.39,0
11314.0,212529.0,145.71,145.71,0
249892.0,148698.0,53600.9,53600.9,0
10.0,16.0,15680.02,15680.02,0
600.0,120478.0,36.62,36.62,0
14.0,113.0,23292.33,23292.33,0
214.0,148698.0,3004.98,3004.98,0
70.0,1120.0,19.87,19.87,0
112.0,57466.0,151518.58,151518.58,0
11.0,210091.0,24317.29,24317.29,0
19229.0,115966.0,4168.88,4168.88,0
29900.0,9530.0,2395.41,2395.41,0
1639.0,1807.0,6303.2,6303.2,0
249566.0,249892.0,1719.85,1719.85,0
12.0,5893.0,220.94,220.94,0
5923.0,12.0,33069918.03,33069918.03,0
119699.0,23539.0,270762.46,270762.46,0
20.0,217.0,0.023923,0.023923,0
219687.0,115481.0,19.7,19.7,0
124503.0,226085.0,5191.28,5191.28,0
235676.0,235889.0,3466.76,3466.76,0
17831.0,25259.0,1059.19,1059.19,0
148698.0,149108.0,997.85,997.85,0
70.0,2.0,76380.84,76380.84,0
3460.0,14195.0,7115.88,7115.88,0
241256.0,141465.0,301.59,301.59,0
135933.0,136678.0,243.78,243.78,0
40989.0,11.0,3124.61,3124.61,0
245681.0,245772.0,85088.14,85088.14,0
12274.0,17353.0,3215.34,3215.34,0
225759.0,125980.0,948.97,948.97,0
1.0,1.0,17887.39,2670.72,0
70.0,14.0,52157.05,52157.05,0
124503.0,123824.0,306.53,306.53,0
153802.0,53736.0,138.34,138.34,0
246574.0,14.0,34087.72,34087.72,0
70.0,23.0,23071.53,23071.53,0
70.0,170412.0,0.040222,0.040222,0
1720.0,2514.0,13650.6,13650.6,0
69289.0,70426.0,0.00213,0.00213,0
212108.0,14851.0,448785.39,448785.39,0
7.0,24.0,12.38,12.38,0
237391.0,37567.0,14168.45,14168.45,0
19.0,245729.0,18374.44,18374.44,0
11437.0,8540.0,2252.68,2252.68,0
11.0,41916.0,1413.33,1413.33,0
114948.0,25304.0,2136.68,2136.68,0
70.0,167626.0,26176129.31,26176129.31,0
171546.0,214.0,0.002874,0.002874,0
3.0,14213.0,102.1,102.1,0
22124.0,5687.0,239.35,239.35,0
124503.0,123824.0,4888.7,4888.7,0
112.0,113.0,273.77,273.77,0
112.0,112.0,11541.44,11541.44,0
8318.0,152972.0,750.45,750.45,0
27.0,285.0,1950.5,1950.5,0
21876.0,14213.0,4.07,4.07,0
26922.0,12.0,11233.96,11233.96,0
18491.0,15461.0,1400.99,1400.99,0
42275.0,141204.0,146.33,146.33,0
25885.0,14195.0,195.16,195.16,0
16293.0,15400.0,963.07,963.07,0
11337.0,11337.0,821.89,243.38,0
22264.0,5724.0,252.11,252.11,0
29448.0,116703.0,4163.5,4163.5,0
235943.0,136311.0,2441.93,2441.93,0
14620.0,118293.0,1047.24,1047.24,0
70.0,269077.0,1045.70572,1045.70572,0
16263.0,260472.0,18890.15,18890.15,0
13.0,29592.0,482230.43,482230.43,0
17.0,35777.0,1498.0,1498.0,0
119174.0,142716.0,8471.6,8471.6,0
5.0,23544.0,422958.33,422958.33,0
11.0,136009.0,1085.46,1085.46,0
215478.0,215278.0,1156.41,1156.41,0
142146.0,40904.0,13837.6,13837.6,0
21260.0,8106.0,168.99,168.99,0
141204.0,41348.0,65.8,65.8,0
158021.0,213.0,3608.23,3608.23,0
17059.0,25856.0,292.85,292.85,0
212854.0,112438.0,335.86,335.86,0
157937.0,60842.0,569.83,569.83,0
14851.0,255229.0,71.06,71.06,0
129927.0,2860.0,101.62,101.62,0
70949.0,273676.0,0.008127,0.008127,0
20.0,16263.0,504.96,504.96,0
23848.0,25304.0,203.45,203.45,0
14851.0,112357.0,44.25,44.25,0
112876.0,15109.0,301.62,301.62,0
264152.0,265862.0,41752.14,41752.14,0
70.0,115329.0,2303.72,2303.72,0
7839.0,14652.0,1168.38,1168.38,1
17768.0,17768.0,265.23,265.23,0
1199.0,213.0,354.87,354.87,0
0.0,21876.0,173.17,173.17,0
217.0,163233.0,16706.86,16706.86,0
70.0,498.0,86.84,86.84,0
1217.0,1422.0,4079.13,4079.13,0
26.0,124503.0,161788.31,161788.31,0
41916.0,142513.0,1437.68,1437.68,0
70.0,29867.0,16358.0,16358.0,0
33858.0,24.0,787.37,787.37,0
2860.0,11265.0,709.09,709.09,0
27868.0,12202.0,4606.82,4606.82,0
115.0,216.0,1985.79,1985.79,0
263431.0,163470.0,6636575.01,6636575.01,0
131333.0,45566.0,1697.38,1697.38,0
23848.0,17353.0,29381.16,29381.16,0
2692.0,143928.0,2457.21,2457.21,0
29448.0,116703.0,4029.15,4029.15,0
23319.0,152943.0,5601.96,5601.96,0
70.0,28168.0,1344.86,1344.86,0
23848.0,2293.0,112821.28,112821.28,0
21939.0,2368.0,1711.0,1711.0,0
25634.0,5312.0,9056.4,9056.4,0
3.0,216208.0,338.99,338.99,0
66930.0,66415.0,2313.76,2313.76,0
126455.0,223281.0,271.76,271.76,0
1638.0,11880.0,547.21,547.21,0
20.0,24029.0,2211.5,2211.5,0
224574.0,23809.0,288030.99,288030.99,0
270392.0,219.0,0.004836,0.004836,0
232857.0,232857.0,1747.83,1478.88,0
22264.0,20.0,26.88,26.88,0
126413.0,67503.0,36696.28,36696.28,0
1595.0,425.0,1023.53,1023.53,0
18.0,17.0,11355.85,11355.85,0
73607.0,272717.0,0.005865,0.005865,0
15640.0,225862.0,1449.25,1449.25,0
49865.0,48858.0,4827.42,4827.42,0
1595.0,8540.0,42.54,42.54,0
20.0,156306.0,64.09,64.09,0
14195.0,123520.0,17195.66,17195.66,0
70.0,12.0,1204.15,1204.15,0
18.0,53874.0,88545.73,88545.73,0
49700.0,249585.0,1955.69,1955.69,0
423.0,0.0,171.28,171.28,0
12386.0,117861.0,51.75,51.75,0
692.0,19931.0,19408.94,19408.94,0
70.0,19419.0,76.91,76.91,0
394.0,1.0,1035.65,1035.65,0
126631.0,24950.0,5718.96,5718.96,0
70.0,23848.0,131556.93,131556.93,0
18.0,112.0,1074.47,1074.47,0
41335.0,141352.0,46.32,46.32,0
14003.0,25304.0,19053.82,19053.82,0
11.0,5923.0,2282.33,2282.33,0
252477.0,17.0,377.42,377.42,0
15400.0,129044.0,18197.22,18197.22,0
1110.0,110777.0,5245.63,5245.63,0
110.0,143968.0,150.62,150.62,0
15783.0,19561.0,1197.35,1197.35,0
269329.0,171316.0,0.000494,0.000494,0
137562.0,237428.0,74.09,74.09,0
59847.0,57466.0,575.13,575.13,0
20798.0,112357.0,223.96,223.96,0
70.0,5294.0,4478.65,4478.65,0
115.0,63779.0,451.91,451.91,0
70.0,12202.0,129.74,129.74,0
70.0,17831.0,108.54,108.54,0
70.0,219.0,45.97,45.97,0
216654.0,117960.0,118726.85,118726.85,0
70.0,217862.0,695.21,695.21,0
11337.0,158021.0,1423.24,1423.24,0
70.0,19182.0,2233.35,2233.35,0
11.0,235647.0,145.68,145.68,0
3.0,15763.0,337.17,337.17,0
29448.0,22106.0,353561.66,353561.66,0
219788.0,22106.0,52228.85,52228.85,0
217519.0,225430.0,41880.1,41880.1,0
1277.0,22595.0,838.96,838.96,0
55311.0,15461.0,1664.55,1664.55,0
5571.0,5571.0,31961.63,8520.6,0
12386.0,25400.0,86.8,86.8,0
23041.0,214107.0,38.77,38.77,0
6829.0,135807.0,87.71,87.71,0
217.0,163233.0,14785.71,14785.71,0
70.0,241204.0,468.4,468.4,0
7839.0,7530.0,6915.05,6915.05,0
394.0,222433.0,2645.97,2645.97,0
24643.0,217519.0,345.02,345.02,0
215478.0,216654.0,4155.03,4155.03,0
119927.0,137564.0,1586.84,1586.84,0
5312.0,2293.0,1049.53,1049.53,0
216.0,263025.0,321.63,321.63,0
137074.0,45803.0,103.41,103.41,0
115114.0,118939.0,216.12,216.12,0
264122.0,71283.0,2560.55,2560.55,0
123957.0,119699.0,1722.68,1722.68,0
70.0,30061.0,97.28,97.28,0
255671.0,37567.0,16570.34,16570.34,0
11.0,110.0,4557.93,4557.93,0
171316.0,269312.0,0.012685,0.012685,0
170412.0,269312.0,3.882067,3.882067,0
425.0,5082.0,23.39,23.39,0
263186.0,264152.0,472.4,472.4,0
34851.0,15607.0,619.87,619.87,0
25788.0,3.0,89.36,89.36,0
12702.0,5033.0,348.59,348.59,0
264152.0,265862.0,38505.19,38505.19,0
213293.0,213469.0,4107.33,4107.33,0
273006.0,173079.0,0.08831,0.08831,0
28393.0,1120.0,4768.65,4768.65,0
14.0,228595.0,51989.44,51989.44,0
69314.0,169489.0,0.005987,0.005987,0
2860.0,16263.0,1730.2,1730.2,0
115.0,115.0,1015718.76,1015718.76,0
71716.0,72523.0,0.026674,0.026674,0
4308.0,24027.0,74.97,74.97,0
20.0,1639.0,264185.63,264185.63,0
70.0,24029.0,1579.67,1579.67,0
3718.0,116.0,404.34,404.34,0
129074.0,218587.0,2601.12,2601.12,0
1720.0,47801.0,3153.01,3153.01,0
217242.0,5082.0,97949.53,97949.53,0
27.0,10488.0,3607.1,3607.1,0
26.0,27.0,20603.41,20603.41,0
169261.0,118.0,2.46357,2.46357,0
18324.0,212730.0,1871.23,1871.23,0
1720.0,258765.0,277.27,277.27,0
59954.0,60842.0,211.79,211.79,0
6090.0,29433.0,876.55,876.55,0
15885.0,112685.0,962.41,962.41,0
141846.0,110.0,12494.28,12494.28,0
21479.0,21479.0,1.08,133.87,0
70.0,5893.0,11124.42,11124.42,0
8.0,24.0,294.5,294.5,0
20.0,212418.0,148.84,148.84,0
59524.0,61813.0,6076.42,6076.42,0
12055.0,21876.0,9011.0,9011.0,0
13354.0,5571.0,1863.3,1863.3,0
231975.0,285.0,169618.06,169618.06,0
19856.0,217087.0,24489.43,24489.43,0
425.0,0.0,87.87,87.87,0
123568.0,26.0,327580.71,327580.71,0
27.0,232125.0,662212.43,662212.43,0
1835.0,6971.0,29863.37,29863.37,0
110198.0,210812.0,640.66,640.66,0
248739.0,249331.0,6514.28,6514.28,0
70.0,248756.0,9.84,9.84,0
25304.0,214445.0,754.23,754.23,0
1231.0,23760.0,4472.35,4472.35,0
115.0,158021.0,37583.51,37583.51,0
216.0,66944.0,1659.07,1659.07,0
498.0,425.0,159.75,159.75,0
70.0,1639.0,295.25,295.25,0
14620.0,215112.0,2249.37,2249.37,0
12055.0,211362.0,143.54,143.54,0
692.0,210858.0,172259.23,172259.23,0
70.0,26.0,667.65,667.65,0
70.0,69521.0,0.39715,0.39715,0
21876.0,1126.0,65.1,65.1,0
34978.0,58848.0,29765.52,29765.52,0
5923.0,7082.0,840.38,840.38,0
70.0,7080.0,815.18,815.18,0
12274.0,34851.0,91614.64,91614.64,0
115.0,59704.0,450.8,450.8,0
40904.0,241036.0,50.51,50.51,0
6090.0,12386.0,39.72,39.72,0
0.0,231026.0,491.81,491.81,0
18491.0,15461.0,17526.28,17526.28,0
5.0,2.0,312522.12,312522.12,0
23848.0,2293.0,10407.72,10407.72,0
1422.0,110777.0,169.21,169.21,0
15516.0,130593.0,65.7,65.7,0
11046.0,8318.0,5558.33,5558.33,0
600.0,15400.0,94.34,94.34,0
22026.0,217519.0,19982.16,19982.16,0
136009.0,240424.0,13.56,13.56,0
423.0,498.0,8308.59,8308.59,0
29433.0,35571.0,136.75,136.75,0
70.0,29572.0,2900.0,2900.0,0
423.0,12055.0,629.91,629.91,0
27.0,15885.0,1471.02,1471.02,0
115332.0,233640.0,15.15,15.15,0
7522.0,1720.0,21.84,21.84,0
70.0,15885.0,1474.54,1474.54,0
41014.0,46228.0,1877.96,1877.96,0
20.0,11.0,2218.03,2218.03,0
124503.0,123824.0,54979.06,54979.06,0
18.0,132899.0,435293.04,435293.04,0
11265.0,214527.0,413.13,413.13,0
163233.0,216.0,170.49,170.49,0
17213.0,112711.0,1142.25,1142.25,0
600.0,120478.0,486.64,486.64,0
14003.0,15763.0,20.02,20.02,0
19.0,132556.0,6912295.32,6912295.32,0
70.0,10.0,1756.17,1756.17,0
22890.0,23760.0,567.5,567.5,0
30731.0,123440.0,57.74,57.74,0
123568.0,225784.0,2959858.24,2959858.24,0
14851.0,218604.0,139.84,139.84,0
15400.0,211012.0,123.5,123.5,0
498.0,228073.0,36.25,36.25,0
27436.0,6586.0,10644.34,10644.34,0
2293.0,18624.0,1994.25,1994.25,0
70.0,219215.0,129684.03,129684.03,0
20.0,156306.0,189.99,189.99,0
40989.0,212.0,5560.54,5560.54,0
233064.0,233186.0,4710.31,4710.31,0
64057.0,165362.0,6411.87,6411.87,0
61303.0,259555.0,283.19,283.19,0
115.0,163897.0,398002.95,398002.95,0
269294.0,169804.0,0.030492,0.030492,0
12.0,26922.0,4801.8,4801.8,0
214.0,72523.0,0.00821,0.00821,0
212379.0,113804.0,44.89,44.89,0
70.0,8540.0,6162.97,6162.97,0
9096.0,14225.0,5181.28,5181.28,0
70.0,275810.0,0.042104,0.042104,0
19104.0,110080.0,16618.33,16618.33,0
16505.0,6090.0,2033.27,2033.27,0
1638.0,168420.0,5441.26,5441.26,0
13590.0,24029.0,1040427.31,1040427.31,0
27356.0,151192.0,190571.35,190571.35,0
5082.0,4308.0,2123.71,2123.71,0
11.0,20.0,1.89,1.89,0
18121.0,225312.0,37189.77,37189.77,0
133372.0,133372.0,2647.63,2647.63,0
2293.0,247009.0,237.45,237.45,0
18671.0,253043.0,2673.32,2673.32,0
19.0,212.0,19366.25,19366.25,0
11265.0,22031.0,12475.29,12475.29,0
1110.0,23041.0,2846.61,2846.61,0
19104.0,110080.0,2924.49,2924.49,0
70426.0,272866.0,0.251165,0.251165,0
1390.0,24562.0,34739.66,34739.66,0
19413.0,2.0,343587.04,343587.04,0
118536.0,13354.0,3659.71,3659.71,0
1394.0,257989.0,1952.26,1952.26,0
123957.0,2.0,195068.56,195068.56,0
14851.0,20737.0,140657.0,140657.0,0
110164.0,9096.0,16406.6,16406.6,0
21566.0,15640.0,263.97,263.97,0
12386.0,135807.0,125533.32,125533.32,0
16505.0,29154.0,585.85,585.85,0
141204.0,41019.0,1990.36,1990.36,0
220421.0,21886.0,170567.99,170567.99,0
1277.0,3533.0,54.3,54.3,0
9856.0,110522.0,3653.14,3653.14,0
5312.0,8087.0,2002.33,2002.33,0
2.0,119732.0,39415.84,39415.84,0
70.0,269077.0,0.628233,0.628233,0
15284.0,18990.0,4518.42,4518.42,0
11314.0,3.0,83.53,83.53,0
21939.0,12.0,2981.72,2981.72,0
25.0,233186.0,53.18,53.18,0
70.0,143037.0,582.21,582.21,0
235889.0,237958.0,8944.99,8944.99,0
22364.0,23571.0,3923.41,3923.41,0
11495.0,236488.0,818.48,818.48,0
245681.0,246242.0,14783.02,14783.02,0
12055.0,37714.0,2736.93,2736.93,0
1776.0,17036.0,2256.72,2256.72,0
285.0,132556.0,10742.67,10742.67,0
349.0,11.0,9259.82,9259.82,0
19836.0,19836.0,439312.52,439312.52,0
21566.0,18656.0,0.09,0.09,0
16293.0,14851.0,1447.23,1447.23,0
41335.0,41126.0,13144.48,13144.48,0
70.0,1390.0,24954.9,24954.9,0
14640.0,37567.0,27471.17,27471.17,0
6058.0,212854.0,1904.31,1904.31,0
11437.0,6681.0,9365.95,9365.95,0
217.0,169261.0,0.077797,0.077797,0
1835.0,6971.0,5955.33,5955.33,0
1595.0,25307.0,1151.76,1151.76,0
70.0,264772.0,8971.9,8971.9,0
63779.0,264152.0,2057764.29,2057764.29,0
3597.0,244080.0,1983.04,1983.04,0
110198.0,210484.0,57201.73,57201.73,0
2293.0,18624.0,1390.14,1390.14,0
5923.0,110682.0,7131.95,7131.95,0
20.0,69465.0,1.885782,1.885782,0
20798.0,118293.0,155.92,155.92,0
120229.0,122416.0,1714.11,1714.11,0
12202.0,150317.0,11996.62,11996.62,0
14.0,24027.0,24686.18,24686.18,0
14652.0,423.0,46565.1,46565.1,0
11770.0,1422.0,4173.55,4173.55,0
258461.0,59115.0,6634.08,6634.08,0
19521.0,27425.0,83294.74,83294.74,0
11.0,25526.0,1563.14,1563.14,0
25856.0,22693.0,116.39,116.39,0
17694.0,240201.0,3605.58,3605.58,0
167557.0,67682.0,6729.16,6729.16,0
33370.0,233282.0,54.87,54.87,0
16.0,36975.0,1374.93,1374.93,0
148520.0,211362.0,381.43,381.43,0
70.0,25526.0,141.48,141.48,0
26.0,12.0,3660.69,3660.69,0
11483.0,58750.0,212.66,212.66,0
70.0,23642.0,26555.66,26555.66,0
216.0,266734.0,13705.18,13705.18,0
46152.0,45977.0,7043.77,7043.77,0
216.0,63834.0,21172.93,21172.93,0
5571.0,66930.0,415400.57,415400.57,0
12055.0,23726.0,791.59,791.59,0
70.0,216.0,358007.43,358007.43,0
12204.0,19325.0,121.01,121.01,0
17768.0,9856.0,3959.24,3959.24,0
29.0,134053.0,1235.72,1235.72,0
27155.0,160896.0,2037.02,2037.02,0
136474.0,8.0,2770.54,2770.54,0
249331.0,149836.0,10026.9,10026.9,0
14.0,225784.0,224.36,224.36,0
216.0,263186.0,10837.01,10837.01,0
11314.0,212529.0,31.58,31.58,0
141204.0,41019.0,5107.07,5107.07,0
15.0,112659.0,1228.77,1228.77,0
214527.0,26453.0,194.3,194.3,0
50453.0,248575.0,69672.61,69672.61,0
11.0,2368.0,1134.96,1134.96,0
211.0,152768.0,631.99,631.99,0
124126.0,3653.0,1339.79,1339.79,0
22185.0,2196.0,1794.84,1794.84,0
70.0,1639.0,3.37,3.37,0
16293.0,2557.0,41.2,41.2,0
70.0,17768.0,2227.73,2227.73,0
70.0,118.0,0.175668,0.175668,0
1199.0,60175.0,2309.87,2309.87,0
12274.0,115332.0,144.97,144.97,0
70.0,231387.0,471.92,471.92,0
28335.0,7082.0,5172.83,5172.83,0
110265.0,19521.0,2580.15,2580.15,0
1720.0,11314.0,3017366.12,3017366.12,0
14.0,123800.0,282950.94,282950.94,0
11495.0,1120.0,14122.71,14122.71,0
1126.0,1776.0,39.39,39.39,0
5893.0,110593.0,5199.58,5199.58,0
16.0,136136.0,16655.14,16655.14,0
70.0,126588.0,4691.57,4691.57,0
1126.0,425.0,183.08,183.08,0
137519.0,138920.0,1978.08,1978.08,0
70.0,216269.0,3058.08,3058.08,0
21444.0,1720.0,3021.39,3021.39,0
118088.0,29572.0,3814461.82,3814461.82,0
25634.0,5312.0,171361.06,171361.06,0
10488.0,113579.0,104.5,104.5,0
28560.0,15607.0,6848.31,6848.31,0
169261.0,69465.0,0.828193,0.828193,0
425.0,229425.0,1561.89,1561.89,0
70.0,217662.0,138511056.1,138511056.1,0
23809.0,126000.0,35877.97,35877.97,0
125103.0,23544.0,518631.24,518631.24,0
126688.0,11047.0,73.69,73.69,0
24202.0,226119.0,12118.18,12118.18,0
11.0,1595.0,119.62,119.62,0
70.0,2514.0,70.06,70.06,0
114948.0,217215.0,1343.83,1343.83,0
20.0,14003.0,10.09,10.09,0
6829.0,234539.0,421.82,421.82,0
21260.0,21939.0,2181.88,2181.88,0
22264.0,25307.0,6.49,6.49,0
600.0,0.0,628580.24,628580.24,0
22264.0,13590.0,2594.87,2594.87,0
47060.0,36830.0,67.41,67.41,0
23809.0,124503.0,32854.95,32854.95,0
2557.0,25788.0,561.99,561.99,0
231026.0,235805.0,506.07,506.07,0
1638.0,5855.0,2593.73,2593.73,0
41916.0,142513.0,375.87,375.87,0
3.0,2293.0,224.89,224.89,0
15516.0,237271.0,369.66,369.66,0
2860.0,115966.0,978.61,978.61,0
157937.0,260228.0,2182805.28,2182805.28,0
232857.0,133159.0,5.66,5.66,0
13.0,147006.0,125580.81,125580.81,0
70.0,168297.0,1098140.11,1098140.11,0
135933.0,138512.0,0.13,0.13,0
11.0,212.0,22473.69,22473.69,0
21393.0,21939.0,95.38,95.38,0
23.0,29640.0,11233.47,11233.47,0
136009.0,137293.0,509.46,509.46,0
24950.0,227639.0,3594.28,3594.28,0
15355.0,110856.0,3450.26,3450.26,0
1390.0,217242.0,1450.94,1450.94,0
269077.0,174391.0,0.844475,0.844475,0
118.0,74785.0,0.018649,0.018649,0
13354.0,24216.0,219.73,219.73,0
129589.0,245509.0,76.9,76.9,0
41019.0,41542.0,482.24,482.24,0
29572.0,17180.0,6550.81,6550.81,0
12274.0,115332.0,900.29,900.29,0
118.0,118.0,0.036363,0.036363,0
41014.0,1135.0,41499.14,41499.14,0
223281.0,72.0,284347.01,284347.01,0
11.0,42130.0,281938.58,281938.58,0
135933.0,135933.0,1284.44,1284.44,0
35777.0,136009.0,1682.38,1682.38,0
17.0,235647.0,179.31,179.31,0
19104.0,17213.0,5177.6,5177.6,0
1768.0,23726.0,688.7,688.7,0
1768.0,24070.0,331.73,331.73,0
8.0,36975.0,0.003758,0.003758,0
28335.0,15885.0,3428.78,3428.78,0
120229.0,33881.0,5285.85,5285.85,0
212996.0,115771.0,1038.54,1038.54,0
49700.0,50901.0,48543.38,48543.38,0
32245.0,132448.0,10130.92,10130.92,0
211524.0,110164.0,68473.04,68473.04,0
70.0,63834.0,203.3,203.3,0
5617.0,115966.0,969.31,969.31,0
3460.0,14195.0,3533.74,3533.74,0
70.0,165852.0,1309.59,1309.59,0
425.0,25400.0,2.01,2.01,0
1776.0,115212.0,606.64,606.64,0
19.0,212.0,4149.87,4149.87,0
26.0,5.0,135198.17,135198.17,0
1291.0,14162.0,90.48,90.48,0
114983.0,125589.0,261.95,261.95,0
259592.0,160662.0,3163.12,3163.12,0
31188.0,31188.0,97193.2,17213.0,0
10.0,49014.0,68995.18,68995.18,0
24.0,232857.0,10785.23,10785.23,0
217.0,169335.0,0.003489,0.003489,0
18.0,30959.0,8746.35,8746.35,0
22432.0,71857.0,469.49,469.49,0
214.0,11.0,8562.62,8562.62,0
10311.0,11756.0,76283.77,76283.77,0
235053.0,210.0,35582.61,35582.61,0
70.0,117861.0,68.18,68.18,0
4308.0,129074.0,8226.75,8226.75,0
113.0,59704.0,362.96,362.96,0
211362.0,6269.0,774.23,774.23,0
2368.0,1120.0,65.53,65.53,0
11.0,50213.0,4991.23,4991.23,0
70.0,115.0,1030294.26,1030294.26,0
27356.0,113667.0,372969.61,372969.61,0
70.0,8.0,911.86,911.86,0
19836.0,18.0,204603.73,204603.73,0
14620.0,25634.0,4977.22,4977.22,0
63834.0,68445.0,777.77,777.77,0
112.0,157948.0,21993.61,21993.61,0
12274.0,130593.0,56.5,56.5,0
29867.0,110522.0,4313.17,4313.17,0
68749.0,64059.0,4699.6,4699.6,0
59700.0,59847.0,6107.39,6107.39,0
23544.0,23539.0,69311.01,69311.01,0
19419.0,34851.0,1520.29,1520.29,0
118.0,20.0,0.136964,0.136964,0
210091.0,19970.0,20642.62,20642.62,0
272717.0,272567.0,0.114371,0.114371,0
28393.0,118536.0,611.58,611.58,0
70850.0,73607.0,0.025275,0.025275,0
18.0,19836.0,26535.71,26535.71,0
11.0,42234.0,6599.78,6599.78,0
70.0,136311.0,752.53,752.53,0
12.0,23.0,427746.56,427746.56,0
20.0,14003.0,54.87,54.87,0
70.0,237428.0,887.72,887.72,0
14.0,1595.0,147.32,147.32,0
14851.0,4308.0,1329.98,1329.98,0
70.0,3500.0,80014.98,80014.98,0
22481.0,31188.0,234.59,234.59,0
20.0,16584.0,139.75,139.75,0
119732.0,2.0,164815.4,164815.4,0
52898.0,17.0,183.95,183.95,0
18.0,27.0,87663.36,87663.36,0
1768.0,7272.0,1719.31,1719.31,0
13821.0,13821.0,4109.28,4815.19,0
11222.0,27175.0,108.96,108.96,0
349.0,3597.0,77.84,77.84,0
20798.0,112357.0,1500.92,1500.92,0
70.0,29448.0,7681.44,7681.44,0
70.0,23494.0,1843.0,1843.0,0
1126.0,2514.0,398.7,398.7,0
1110.0,394.0,1105046.94,1105046.94,0
157937.0,14.0,2458.07,2458.07,0
72.0,119732.0,127019.68,127019.68,0
70.0,270308.0,0.162386,0.162386,0
45907.0,46152.0,19624.17,19624.17,0
70.0,123260.0,11349.42,11349.42,0
153743.0,157047.0,16.31,16.31,0
49096.0,249585.0,38.99,38.99,0
112438.0,37567.0,21561.61,21561.61,0
115.0,64059.0,9169.07,9169.07,0
15885.0,9530.0,1906112.87,1906112.87,0
531.0,23760.0,102.28,102.28,0
24816.0,119732.0,10805751.4,10805751.4,0
15168.0,27.0,14340.63,14340.63,0
11047.0,219705.0,610.01,610.01,0
1720.0,215112.0,178.34,178.34,0
15885.0,11.0,7642.52,7642.52,0
5923.0,26922.0,66885.36,66885.36,0
217.0,170566.0,1.543555,1.543555,0
18396.0,118293.0,1223.53,1223.53,0
26894.0,21063.0,2981.25,2981.25,0
0.0,6058.0,13.69,13.69,0
211524.0,110164.0,53756.23,53756.23,0
224.0,1390.0,50.34,50.34,0
70.0,20511.0,59237.4,59237.4,0
149453.0,116.0,4870.58,4870.58,0
22481.0,18840.0,886.19,886.19,0
18.0,27.0,40893.75,40893.75,0
116914.0,29572.0,36713.08,36713.08,0
21048.0,237572.0,16.31,16.31,0
19413.0,23033.0,26598.05,26598.05,0
115.0,59704.0,5366.82,5366.82,0
11046.0,120364.0,993.58,993.58,0
28665.0,237271.0,1864.93,1864.93,0
18270.0,13125.0,2881.52,2881.52,0
245772.0,46428.0,143397.0,143397.0,0
425.0,218604.0,9484.75,9484.75,0
152768.0,211.0,100.15,100.15,0
18586.0,7530.0,2807.72,2807.72,0
2.0,24677.0,458404.65,458404.65,0
70.0,12307.0,1794.43,1794.43,0
