ra,dec,run,camcol,field,class,redshift,plate,mjd
228.65049,1.1749565,2327,2,42,GALAXY,0.1247521,312,51689
228.60738,0.70949936,2327,1,42,GALAXY,0.09153869,312,51689
228.60556,1.0738456,2327,2,42,GALAXY,0.1361396,312,51689
228.70963,0.93785488,752,6,569,GALAXY,0.03750645,312,51689
228.735,1.0706401,2327,2,43,GALAXY,0.3874205,312,51689
228.61306,1.1114644,2327,2,42,GALAXY,0.02840132,312,51689
228.98814,0.6956401,2327,1,44,GALAXY,0.09126821,312,51689
228.95649,0.45651038,752,5,570,STAR,-0.000166106,312,51689
229.01731,0.17357854,752,4,571,GALAXY,0.1217396,312,51689
228.97034,0.47420833,752,5,570,GALAXY,0.1028107,312,51689
228.95895,0.67600493,2327,1,44,GALAXY,0.09122156,312,51689
228.9651,0.051359411,752,4,570,QSO,1.771992,312,51689
229.00403,0.16380113,752,4,571,QSO,0.1713439,312,51689
229.01557,0.30652819,756,4,756,GALAXY,0.07343662,312,51689
229.01131,0.25509856,756,4,756,GALAXY,0.1177561,312,51689
228.98842,-0.11475165,756,3,756,STAR,-0.0002474922,312,51689
228.99269,-0.096552077,756,3,756,STAR,-0.0002721829,312,51689
229.01389,0.14098152,752,4,571,GALAXY,0.1222645,312,51689
228.99601,-0.056616628,756,3,756,GALAXY,0.1209579,312,51689
228.97762,0.036939724,752,4,571,GALAXY,0.1265091,312,51689
228.90959,0.17561408,752,4,570,GALAXY,0.07159279,312,51689
228.9328,0.10602669,752,4,570,GALAXY,0.1045468,312,51689
228.98008,0.19933979,752,4,571,STAR,7.554018e-05,312,51689
228.92705,-0.027435468,756,3,755,GALAXY,0.05283725,312,51689
229.00235,-0.16228301,756,3,756,GALAXY,0.0512078,312,51689
229.10433,0.70805129,2327,1,45,GALAXY,0.03483004,312,51689
229.03803,1.2486228,1458,2,696,GALAXY,0.05709082,312,51689
228.93504,1.079219,2327,2,44,GALAXY,0.05327383,312,51689
228.97981,0.9298615,752,6,571,GALAXY,0.1210535,312,51689
229.09076,0.96473979,2327,2,45,GALAXY,0.1088594,312,51689
228.94516,1.1250997,2327,2,44,GALAXY,0.1609899,312,51689
228.94442,0.88568562,752,6,570,STAR,-0.000124958,312,51689
228.9979,1.1779605,1458,2,696,GALAXY,0.09177358,312,51689
228.83565,0.7942775,756,5,755,QSO,0.9490201,312,51689
229.01639,0.75522965,756,5,756,GALAXY,0.1042837,312,51689
228.79829,0.73890303,2327,1,43,GALAXY,0.1202113,312,51689
228.92865,1.1354335,2327,2,44,GALAXY,0.1225797,312,51689
228.88892,0.83894106,756,5,755,GALAXY,0.3897166,312,51689
228.80701,1.0927032,2327,2,43,GALAXY,0.03761581,312,51689
228.79735,0.89010998,752,6,569,STAR,0.0001627678,312,51689
228.96944,0.8774586,752,6,570,GALAXY,0.1151537,312,51689
229.10602,0.83611155,756,5,757,GALAXY,0.1079635,312,51689
229.09685,0.67007418,2327,1,45,GALAXY,0.09032232,312,51689
229.03775,0.47084012,752,5,571,GALAXY,0.1092212,312,51689
229.03972,0.24837573,756,4,756,GALAXY,0.1188553,312,51689
229.06297,0.074885238,752,4,571,GALAXY,0.1200855,312,51689
229.04955,0.45799157,752,5,571,GALAXY,0.1062341,312,51689
229.07024,0.13456748,752,4,571,QSO,0.09264626,312,51689
229.05053,0.29443061,756,4,756,GALAXY,0.1202522,312,51689
229.03071,0.33532103,756,4,756,GALAXY,0.1205309,312,51689
229.08299,0.059590963,752,4,571,GALAXY,0.1173254,312,51689
229.06172,0.0062623934,752,4,571,GALAXY,0.1196312,312,51689
229.06512,0.091407031,752,4,571,GALAXY,0.1157582,312,51689
229.04352,0.35028738,756,4,756,GALAXY,0.1209339,312,51689
229.03361,0.033648299,752,4,571,GALAXY,0.121459,312,51689
229.02529,-0.16354496,756,3,756,GALAXY,0.1033024,312,51689
229.07919,0.085181222,752,4,571,GALAXY,0.1145977,312,51689
229.01757,0.049019736,752,4,571,GALAXY,0.1182697,312,51689
229.06378,-0.05704853,756,3,756,GALAXY,0.1210036,312,51689
229.33242,0.95850168,2327,2,47,GALAXY,0.03956334,312,51689
229.21046,1.0219429,2327,2,46,GALAXY,0.09237746,312,51689
229.22687,1.2539678,1458,2,697,GALAXY,0.1049129,312,51689
229.37766,1.155127,2327,2,47,GALAXY,0.3805563,312,51689
229.12749,1.0987482,2327,2,45,GALAXY,0.3380646,312,51689
229.44652,0.87404537,752,6,574,GALAXY,0.3585671,312,51689
229.30673,1.1209137,2327,2,46,GALAXY,0.1067981,312,51689
229.25451,1.1249762,2327,2,46,GALAXY,0.1071427,312,51689
229.21429,0.79672193,756,5,757,GALAXY,0.03865008,312,51689
229.15091,0.98106513,2327,2,45,GALAXY,0.1061244,312,51689
229.34785,0.87221576,752,6,573,GALAXY,0.1222999,312,51689
229.1784,0.84307749,756,5,757,GALAXY,0.1084851,312,51689
229.41038,0.94748075,2327,2,47,GALAXY,0.03958523,312,51689
229.272,0.91558926,752,6,573,GALAXY,0.09129009,312,51689
229.20126,0.74020904,2327,1,46,STAR,-0.0004300374,312,51689
229.19368,0.85953899,752,6,572,STAR,5.20043e-05,312,51689
229.36747,1.0220518,2327,2,47,GALAXY,0.03877372,312,51689
229.28176,1.0200476,2327,2,46,QSO,2.006314,312,51689
229.12404,0.41417383,756,4,757,STAR,1.18675e-05,312,51689
229.09787,0.10252365,752,4,571,GALAXY,0.1153173,312,51689
229.10909,0.11874671,752,4,571,GALAXY,0.1167859,312,51689
229.10994,0.29751707,756,4,757,GALAXY,0.1201411,312,51689
229.12191,0.14323275,752,4,572,GALAXY,0.1201614,312,51689
229.11249,0.38428064,756,4,757,GALAXY,0.05289865,312,51689
229.15833,0.1218742,752,4,572,GALAXY,0.1206197,312,51689
229.13144,0.11339888,752,4,572,GALAXY,0.1259198,312,51689
229.1495,0.16661312,752,4,572,GALAXY,0.07132106,312,51689
229.16759,0.25050885,756,4,757,QSO,0.05258921,312,51689
229.14465,-0.073600433,756,3,757,STAR,-0.0002774098,312,51689
229.09914,0.032366783,752,4,571,GALAXY,0.1126961,312,51689
229.15777,-0.024495731,756,3,757,GALAXY,0.05178288,312,51689
229.10245,-0.15658019,756,3,757,GALAXY,0.1214967,312,51689
229.10981,-0.041333884,756,3,757,GALAXY,0.1143041,312,51689
229.16749,-0.068000735,756,3,757,GALAXY,0.1187705,312,51689
229.10606,0.060458526,752,4,571,GALAXY,0.1166488,312,51689
229.11474,-0.086699807,756,3,757,GALAXY,0.1120052,312,51689
229.16229,-0.040587284,756,3,757,GALAXY,0.0373337,312,51689
229.17663,0.52461265,752,5,572,STAR,7.07193e-05,312,51689
229.20958,0.63991385,2327,1,46,GALAXY,0.1562234,312,51689
229.20292,0.23199932,756,4,757,GALAXY,0.05501502,312,51689
229.26999,0.28166334,756,4,758,STAR,-4.559353e-05,312,51689
229.22679,0.5572577,2327,1,46,GALAXY,0.1230146,312,51689
229.18489,0.17998472,752,4,572,GALAXY,0.3851752,312,51689
229.28984,0.12908534,752,4,573,GALAXY,0.1189287,312,51689
229.2694,0.56110066,2327,1,46,GALAXY,0.1200086,312,51689
229.26031,0.6065773,2327,1,46,QSO,0.6416826,312,51689
229.20516,0.012651865,752,4,572,STAR,-1.522912e-05,312,51689
229.22479,0.19937948,752,4,572,STAR,6.057775e-06,312,51689
229.1802,0.093185604,752,4,572,GALAXY,0.1333929,312,51689
229.20296,-0.13737885,756,3,757,QSO,0.5088485,312,51689
229.22185,0.01155614,752,4,572,GALAXY,0.09114926,312,51689
229.25029,0.4269136,752,5,572,GALAXY,0.07169949,312,51689
229.22228,0.052251393,752,4,572,GALAXY,0.09149539,312,51689
229.20609,-0.026387145,756,3,757,GALAXY,0.1214351,312,51689
229.17927,-0.16119766,756,3,757,GALAXY,0.02852145,312,51689
229.19895,0.3931748,756,4,757,GALAXY,0.07353737,312,51689
229.39864,0.42826078,752,5,573,GALAXY,0.3167015,312,51689
229.37377,0.28126903,756,4,758,QSO,1.889849,312,51689
229.39228,0.41333428,756,4,759,GALAXY,0.3171789,312,51689
229.37217,0.49065849,752,5,573,GALAXY,0.1068865,312,51689
229.38681,0.46804717,752,5,573,GALAXY,0.05218558,312,51689
229.409,0.55638187,2327,1,47,GALAXY,0.1312962,312,51689
229.39296,0.64038397,2327,1,47,GALAXY,0.05230864,312,51689
229.35775,-0.1348501,756,3,758,GALAXY,0.05305076,312,51689
229.35724,0.34683536,756,4,758,STAR,-0.0001113465,312,51689
229.42077,0.54640672,2327,1,47,GALAXY,0.05758288,312,51689
229.34527,-0.050224067,756,3,758,GALAXY,0.1194802,312,51689
229.3363,0.23719602,756,4,758,GALAXY,0.05804222,312,51689
229.30517,0.15545134,752,4,573,GALAXY,0.1185832,312,51689
229.32709,0.49902564,752,5,573,GALAXY,0.1213887,312,51689
229.29958,0.26565749,756,4,758,GALAXY,0.1187476,312,51689
229.29062,0.2066652,752,4,573,GALAXY,0.1209469,312,51689
229.31875,0.35016238,756,4,758,GALAXY,0.3163682,312,51689
232.06875,0.36613931,756,4,776,QSO,1.780342,313,51673
231.99763,0.41683438,756,4,776,STAR,-9.540305e-05,313,51673
232.03992,0.18013192,752,4,591,GALAXY,0.07991483,313,51673
232.18314,0.12792397,752,4,592,QSO,0.09432624,313,51673
232.05815,0.18365605,752,4,591,GALAXY,0.07980985,313,51673
232.15657,0.084542692,752,4,592,GALAXY,0.1653088,313,51673
232.12801,0.29449574,756,4,777,GALAXY,0.1136046,313,51673
232.10217,0.20776235,752,4,591,GALAXY,0.08692925,313,51673
234.43023,1.1630179,1458,2,732,QSO,1.192477,315,51663
234.41748,0.89954479,2327,2,81,STAR,-5.18348e-05,315,51663
234.47756,0.93484831,2327,2,81,STAR,7.162832e-07,315,51663
234.06943,0.72341401,1477,5,84,QSO,0.6789348,315,51663
234.38413,0.72863719,1477,5,86,STAR,0.0003692154,315,51663
234.07705,0.48441334,752,5,605,GALAXY,0.112251,315,51663
234.06954,0.52667527,752,5,605,GALAXY,0.111321,315,51663
234.40357,0.69707842,1477,5,87,GALAXY,0.1529851,315,51663
234.08705,0.68590055,1477,5,84,GALAXY,0.05233405,315,51663
234.43312,0.71964877,1477,5,87,GALAXY,0.2931961,315,51663
234.09083,0.57053039,752,5,605,GALAXY,0.1386025,315,51663
234.12738,0.69671667,1477,5,85,GALAXY,0.1380157,315,51663
234.1254,0.60579721,752,5,605,GALAXY,0.1378136,315,51663
234.32563,0.53649893,752,5,606,STAR,0.0001737629,315,51663
234.40683,0.46556163,752,5,607,GALAXY,0.05157417,315,51663
234.38003,0.23852888,756,4,792,GALAXY,0.1116223,315,51663
234.30733,0.35456387,756,4,791,QSO,1.754324,315,51663
234.11996,0.64773736,1477,5,85,GALAXY,0.09451661,315,51663
234.25853,0.20548142,752,4,606,GALAXY,0.1535435,315,51663
234.35981,0.58407866,752,5,606,GALAXY,0.08626105,315,51663
234.44108,0.16947101,752,4,607,GALAXY,0.0657955,315,51663
234.35121,0.55403555,752,5,606,GALAXY,0.04946987,315,51663
234.68647,1.185869,1458,2,734,STAR,-8.02003e-06,315,51663
234.60468,1.0173398,752,6,608,STAR,-3.650003e-05,315,51663
234.75793,0.79569299,2327,2,83,GALAXY,0.1306318,315,51663
234.61559,0.92945802,2327,2,82,STAR,-6.912264e-05,315,51663
234.76781,1.1031598,1458,2,734,GALAXY,0.06530905,315,51663
234.59816,0.70625962,1477,5,88,GALAXY,0.07246173,315,51663
234.67034,0.37947213,756,4,794,GALAXY,0.1663015,315,51663
234.64018,0.59857112,752,5,608,GALAXY,0.07300372,315,51663
234.68893,0.41274824,756,4,794,GALAXY,0.1665808,315,51663
234.69397,0.74156023,1458,1,734,GALAXY,0.07853659,315,51663
234.73767,0.63617072,752,5,609,GALAXY,0.07178055,315,51663
234.66461,0.75893281,1458,1,734,GALAXY,0.153017,315,51663
234.62336,0.60987609,752,5,608,GALAXY,0.07259052,315,51663
234.68872,0.52551853,752,5,609,STAR,4.769617e-05,315,51663
234.69058,0.3885927,756,4,794,GALAXY,0.1651429,315,51663
234.61615,0.67492579,1477,5,88,GALAXY,0.07267132,315,51663
234.47201,0.79364004,2327,2,81,GALAXY,0.152872,315,51663
234.59433,0.67810601,1477,5,88,GALAXY,0.07334726,315,51663
234.59097,0.37683849,756,4,793,STAR,-0.0001666641,315,51663
234.63171,0.18314638,752,4,608,GALAXY,0.08337232,315,51663
234.47194,0.60756402,752,5,607,GALAXY,0.08584246,315,51663
234.69644,0.68341706,1477,5,88,GALAXY,0.1419622,315,51663
234.54981,0.20706873,752,4,608,GALAXY,0.351071,315,51663
234.49628,0.23403153,756,4,793,GALAXY,0.1526778,315,51663
234.83318,0.72069074,1477,5,89,GALAXY,0.08506504,315,51663
234.84526,0.64633204,1477,5,89,GALAXY,0.388669,315,51663
234.79653,0.43355186,752,5,609,QSO,0.2649675,315,51663
234.86821,0.62341432,752,5,610,QSO,1.475817,315,51663
234.80654,0.70115003,1477,5,89,GALAXY,0.08488055,315,51663
234.84118,0.61598462,752,5,610,GALAXY,0.08435758,315,51663
234.93661,0.67724946,1477,5,90,GALAXY,0.07498769,315,51663
234.84225,0.50727254,752,5,610,STAR,1.339124e-05,315,51663
234.80637,0.74086083,1458,1,735,STAR,-0.0001243222,315,51663
234.89621,0.39070616,756,4,795,GALAXY,0.1095909,315,51663
234.83321,0.43829907,752,5,610,GALAXY,0.3890454,315,51663
234.7818,0.79244886,2327,2,83,GALAXY,0.1299343,315,51663
234.91896,0.17096563,752,4,610,GALAXY,0.1415693,315,51663
234.9044,0.51385932,752,5,610,STAR,-2.819892e-05,315,51663
234.77409,0.76964294,1458,1,734,GALAXY,0.09333903,315,51663
234.85967,0.32930788,756,4,795,GALAXY,0.06334803,315,51663
234.78455,0.24248355,756,4,795,GALAXY,0.07540575,315,51663
234.78185,0.22596604,756,4,795,GALAXY,0.0954942,315,51663
234.94469,0.7864217,2327,2,84,GALAXY,0.1097209,315,51663
234.93737,0.73001862,1477,5,90,GALAXY,0.08454625,315,51663
235.10603,0.53051888,752,5,611,QSO,0.6846147,315,51663
235.18968,0.74431182,1458,1,737,GALAXY,0.1235595,315,51663
234.99468,0.75729764,1458,1,736,GALAXY,0.3618945,315,51663
234.95217,0.49272612,752,5,610,GALAXY,0.1412614,315,51663
235.00448,0.51748335,752,5,611,GALAXY,0.1111735,315,51663
235.11052,0.45852947,752,5,612,GALAXY,0.09336282,315,51663
235.1195,0.64380323,1477,5,91,GALAXY,0.09368533,315,51663
235.19973,0.44104609,752,5,612,GALAXY,0.1651455,315,51663
235.02587,0.26103077,756,4,796,STAR,-0.0008486666,315,51663
235.01755,0.34777967,756,4,796,STAR,4.174417e-05,315,51663
235.04611,0.72066376,1477,5,91,GALAXY,0.09982824,315,51663
235.14565,0.25245835,756,4,797,STAR,9.583146e-05,315,51663
235.19539,0.33471902,756,4,797,STAR,-7.737859e-05,315,51663
235.09559,0.48385659,752,5,611,GALAXY,0.07947253,315,51663
234.94289,0.26261235,756,4,796,GALAXY,0.1113139,315,51663
234.97352,0.20536077,752,4,611,GALAXY,0.1108654,315,51663
235.01976,0.53277181,752,5,611,GALAXY,0.1112215,315,51663
234.98217,1.1879452,1458,2,736,STAR,-0.0001373499,315,51663
235.03338,0.79740457,2327,2,85,GALAXY,0.4256786,315,51663
234.96439,0.79889403,2327,2,84,GALAXY,0.1409489,315,51663
235.09657,0.79616329,2327,2,85,GALAXY,0.13261,315,51663
235.4981,0.71280211,1477,5,94,GALAXY,0.006394573,315,51663
235.47976,0.73643904,1477,5,94,GALAXY,0.2052746,315,51663
235.45439,0.77880407,2327,2,88,GALAXY,0.1650983,315,51663
235.39898,0.67432168,1477,5,93,GALAXY,0.08654554,315,51663
235.31792,0.74159468,1458,1,738,GALAXY,0.1204248,315,51663
235.25338,0.74169221,1458,1,738,STAR,0.0001614098,315,51663
235.2322,0.72070402,1477,5,92,GALAXY,0.3077264,315,51663
235.33904,0.56003989,752,5,613,GALAXY,0.07214969,315,51663
235.41438,0.55716016,752,5,614,GALAXY,0.07204402,315,51663
235.4176,0.51671686,752,5,614,GALAXY,0.07331128,315,51663
235.41754,0.49045367,752,5,614,GALAXY,0.07207149,315,51663
235.44262,0.46141753,752,5,614,GALAXY,0.07377017,315,51663
235.34455,0.51453913,752,5,613,GALAXY,0.07300293,315,51663
235.22272,0.55363325,752,5,612,STAR,-8.586595e-05,315,51663
183.91614,-0.93233292,756,1,455,STAR,0.0002222643,324,51666
184.03682,-0.85789978,756,1,456,STAR,-3.230834e-05,324,51666
183.91693,-0.63745658,752,2,270,STAR,-0.000172125,324,51666
184.28858,-0.38473408,752,3,272,STAR,-0.0001339764,324,51666
184.37365,-0.36744007,752,3,273,STAR,-2.054693e-05,324,51666
184.16171,-0.16429389,756,3,456,STAR,-9.692168e-05,324,51666
184.44675,-0.35318973,752,3,273,STAR,-0.0001259344,324,51666
184.3464,-0.21475931,752,3,272,STAR,1.230296e-05,324,51666
184.1607,-0.51912571,756,2,456,STAR,-0.0001350508,324,51666
184.32235,-0.47964319,756,2,458,STAR,0.0001475401,324,51666
184.36167,-0.54760926,756,2,458,STAR,-1.760787e-05,324,51666
184.17651,-0.02316364,756,3,457,STAR,-5.61019e-05,324,51666
184.37338,-0.42683722,756,2,458,STAR,-8.554342e-05,324,51666
184.26755,-0.00244826,756,3,457,STAR,0.0002040056,324,51666
184.44144,-0.16444266,756,3,458,STAR,7.897905e-05,324,51666
184.29299,-0.22408334,752,3,272,STAR,-7.523957e-06,324,51666
184.22177,0.0469694,752,4,272,STAR,0.0002099738,324,51666
184.16693,-0.54303375,756,2,456,STAR,-0.0002760449,324,51666
184.18944,-0.11665071,756,3,457,STAR,0.0005312178,324,51666
184.21272,-0.27997308,752,3,271,STAR,6.808324e-05,324,51666
183.62592,-1.1568416,752,1,268,STAR,-2.831292e-05,324,51666
183.62711,-0.81909979,752,2,268,STAR,-5.539056e-05,324,51666
183.75168,-1.1499547,752,1,268,STAR,3.091852e-05,324,51666
183.57322,-1.0823641,752,1,267,STAR,6.962553e-05,324,51666
183.67753,-0.75070669,752,2,268,STAR,0.0003474685,324,51666
183.61281,-1.2419518,752,1,267,STAR,4.202796e-05,324,51666
183.67668,-1.127548,752,1,268,STAR,-6.533068e-05,324,51666
183.61367,-0.91658754,756,1,453,STAR,0.0001553971,324,51666
183.69921,-0.92263862,756,1,453,STAR,-7.297591e-06,324,51666
183.70004,-1.1018246,752,1,268,STAR,3.019779e-05,324,51666
183.75938,-0.64368354,752,2,268,STAR,0.0002923914,324,51666
183.70791,-1.2125062,752,1,268,QSO,0.6705019,324,51666
183.69683,-0.75601684,752,2,268,STAR,7.385886e-05,324,51666
183.71556,-0.81937945,752,2,268,STAR,0.000128898,324,51666
183.76763,-0.91634455,756,1,454,STAR,0.0005018487,324,51666
183.78573,-0.62293264,756,2,454,STAR,-1.484322e-05,324,51666
183.56159,-0.74662123,752,2,267,STAR,6.825061e-05,324,51666
183.62697,-0.70094464,752,2,268,STAR,-5.318274e-05,324,51666
183.75425,-0.75474955,752,2,268,STAR,-7.602071e-05,324,51666
183.88026,-0.14597125,756,3,455,STAR,3.141214e-06,324,51666
183.8809,-0.31448165,752,3,269,STAR,0.0001268837,324,51666
184.10955,-0.28627711,752,3,271,STAR,0.0004337557,324,51666
184.01293,-0.31879552,752,3,270,STAR,-3.563271e-05,324,51666
183.91605,-0.45228567,756,2,455,STAR,0.0003872323,324,51666
184.10288,-0.46121401,756,2,456,STAR,-1.960603e-05,324,51666
183.96735,-0.28146134,752,3,270,STAR,9.022976e-05,324,51666
183.93552,-0.382862,752,3,270,STAR,0.0007401219,324,51666
183.9267,-0.60388805,756,2,455,STAR,0.0004846503,324,51666
184.10066,-0.31902145,752,3,271,STAR,1.702349e-05,324,51666
183.92875,-0.16342714,756,3,455,STAR,5.742913e-06,324,51666
184.09037,-0.1131463,756,3,456,STAR,0.0002805365,324,51666
184.03001,-0.10673296,756,3,456,STAR,6.811024e-05,324,51666
184.05417,-0.05545311,756,3,456,STAR,-2.179915e-05,324,51666
184.00398,-0.44089109,756,2,455,STAR,-0.0001249592,324,51666
184.07408,-0.13463911,756,3,456,STAR,-4.337368e-05,324,51666
184.03041,-0.07608571,756,3,456,STAR,0.0003836431,324,51666
184.0532,0.02958544,752,4,270,STAR,0.0003455144,324,51666
183.31956,-1.1661367,752,1,266,STAR,0.0001418579,324,51666
183.30673,-1.2142242,752,1,265,STAR,-5.262045e-05,324,51666
183.20758,-1.1962957,752,1,265,STAR,-3.593639e-05,324,51666
183.3593,-0.9853414,756,1,451,STAR,0.0001467888,324,51666
183.27182,-0.70289809,752,2,265,STAR,-0.0001481515,324,51666
183.51388,-0.70023602,752,2,267,STAR,0.0002700113,324,51666
183.32771,-0.63476986,745,2,164,STAR,-0.0001197527,324,51666
183.54269,-0.74355415,752,2,267,STAR,0.0002787109,324,51666
183.24458,-0.73401226,752,2,265,STAR,-3.867604e-05,324,51666
183.28228,-1.126832,752,1,265,STAR,0.0005161479,324,51666
183.3073,-1.033809,756,1,451,STAR,3.904865e-05,324,51666
183.41614,-0.87282347,756,1,451,STAR,0.0006280641,324,51666
183.32381,-0.99655917,756,1,451,STAR,6.325722e-05,324,51666
221.71562,-1.1468682,752,1,522,GALAXY,0.04171393,308,51662
221.5858,-0.972625,2379,6,83,STAR,-0.0003224194,308,51662
221.65742,-1.0678553,752,1,522,GALAXY,0.1767385,308,51662
221.48496,-0.99541687,2379,6,82,GALAXY,0.1318563,308,51662
221.87044,-1.2296534,752,1,523,GALAXY,0.1485411,308,51662
221.57775,-0.95895231,2379,6,83,GALAXY,0.350219,308,51662
221.52943,-0.88042515,756,1,706,GALAXY,0.1377635,308,51662
222.05212,-0.51097978,756,2,710,QSO,0.3191839,308,51662
222.13476,-0.71497455,752,2,525,GALAXY,0.141542,308,51662
222.2542,-0.64774544,752,2,526,GALAXY,0.04239626,308,51662
222.1352,-0.57531529,756,2,710,GALAXY,0.04315808,308,51662
222.04016,-0.69330488,752,2,524,GALAXY,0.02752549,308,51662
222.01742,-0.77728558,752,2,524,STAR,-0.0001956451,308,51662
222.04452,-0.8164782,752,2,524,GALAXY,0.05591259,308,51662
222.08932,-0.80754342,752,2,525,GALAXY,0.05622832,308,51662
223.56449,-1.055827,752,1,534,GALAXY,0.2401809,309,51994
223.54569,-0.77010859,752,2,534,GALAXY,0.08367053,309,51994
223.35794,-0.99245666,2379,6,95,GALAXY,0.08423831,309,51994
223.51833,-1.0139923,2379,6,96,GALAXY,0.3777935,309,51994
223.52456,-0.84920717,756,1,719,GALAXY,0.1669025,309,51994
223.43767,-0.96338085,2379,6,95,GALAXY,0.0547565,309,51994
223.50227,-0.77503968,752,2,534,GALAXY,0.2173496,309,51994
223.33417,-0.64877632,752,2,533,GALAXY,0.4220714,309,51994
223.41645,-0.59792647,756,2,719,GALAXY,0.07576388,309,51994
223.33123,-0.62855798,752,2,533,GALAXY,0.1857505,309,51994
223.37385,-0.20838685,752,3,533,GALAXY,0.04438813,309,51994
223.28107,-0.23119582,752,3,532,GALAXY,0.1386496,309,51994
223.34929,-0.080929758,756,3,718,GALAXY,0.1005636,309,51994
223.38732,-0.011639124,756,3,718,GALAXY,0.1695934,309,51994
223.40383,0.0056962864,752,4,533,GALAXY,0.04384198,309,51994
223.40848,0.020983274,752,4,533,GALAXY,0.04477814,309,51994
223.35755,0.016539009,752,4,533,STAR,0.0009287424,309,51994
223.31274,0.033644193,752,4,533,GALAXY,0.2177646,309,51994
223.35734,-0.26540874,752,3,533,GALAXY,0.1690443,309,51994
223.3534,-0.32533413,752,3,533,GALAXY,0.1470482,309,51994
223.36366,-0.43668379,756,2,718,GALAXY,0.1692423,309,51994
223.38411,-0.48752772,756,2,718,STAR,-0.0001647937,309,51994
223.31048,-0.20339518,752,3,533,GALAXY,0.3137578,309,51994
223.27798,-0.30503848,752,3,532,GALAXY,0.09986261,309,51994
223.34473,-0.2784309,752,3,533,GALAXY,0.07576872,309,51994
223.39813,-0.4365642,756,2,719,GALAXY,0.04227361,309,51994
223.23704,-0.7854902,752,2,532,GALAXY,0.07877933,309,51994
223.11993,-0.77417808,752,2,531,GALAXY,0.2768014,309,51994
223.21493,-1.0437936,752,1,532,QSO,1.352261,309,51994
223.17196,-0.76265878,752,2,532,GALAXY,0.3144256,309,51994
223.2289,-0.93376103,2379,6,94,GALAXY,0.4291469,309,51994
223.27355,-1.2476008,752,1,532,GALAXY,0.06741799,309,51994
223.12138,-1.2453915,752,1,531,GALAXY,0.09980746,309,51994
223.20378,-1.1125415,752,1,532,STAR,-0.0004214537,309,51994
223.30007,-1.0559283,752,1,533,GALAXY,0.07749957,309,51994
222.98006,-0.55954762,756,2,716,GALAXY,0.3149748,309,51994
223.29062,-0.63912466,752,2,533,GALAXY,0.07764611,309,51994
223.22422,-0.61620096,756,2,717,GALAXY,0.07738312,309,51994
223.32675,-1.0336651,2379,6,95,GALAXY,0.08420417,309,51994
